X,Y,FID,GIS_DB_ID,Mode,Source,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,WKDY_ONS,WKDY_OFFS,SAT_ONS,SAT_OFFS,SUN_ONS,SUN_OFFS
-8376179.31367498,4857875.94420448,1140,4621823S,Bus,Infodev,46,Southbound,21823,60th St & Baltimore Av,39.944469,-75.244499,Fall 2018,26,61,20,36,11,16
-8367108.77892616,4857871.44302846,1141,4022268W,Bus,Infodev,40,Westbound,22268,Lombard St & 13th St,39.944438,-75.163017,Fall 2018,47,14,9,10,12,6
-8375034.39271217,4855131.76681903,1142,1081143N,Bus,Infodev,108,Northbound,1143,65th St & Woodland Av,39.925567,-75.234214,Fall 2018,198,118,172,119,103,79
-8375629.72934894,4861315.58416387,1143,46710S,Bus,Infodev,46,Southbound,710,60th St & Callowhill St,39.968154,-75.239562,Fall 2018,101,22,39,9,23,5
-8367536.80236826,4857937.36368091,1144,4022269W,Bus,Infodev,40,Westbound,22269,Lombard St & 15th St,39.944892,-75.166862,Fall 2018,60,31,9,14,12,11
-8375931.29384949,4855207.10471012,1145,10819588N,Bus,Infodev,108,Northbound,19588,68th St & Chester Av,39.926086,-75.242271,Fall 2018,42,29,28,28,20,10
-8375615.36913462,4861292.34426231,1146,46717N,Bus,Infodev,46,Northbound,717,60th St & Callowhill St,39.967994,-75.239433,Fall 2018,110,279,35,79,34,57
-8375660.3422089,4854884.27352807,1147,1081152S,Bus,Infodev,108,Southbound,1152,68th St & Greenway Av,39.923862,-75.239837,Fall 2018,11,52,8,31,11,22
-8367710.01549594,4857970.61457245,1148,4022270W,Bus,Infodev,40,Westbound,22270,Lombard St & 16th St,39.945121,-75.168418,Fall 2018,60,40,15,7,13,9
-8376080.79592563,4858497.99730611,1149,4621820S,Bus,Infodev,46,Southbound,21820,60th St & Carpenter St,39.948753,-75.243614,Fall 2018,12,72,8,31,8,18
-8375804.72358846,4855039.88149371,1150,10819638S,Bus,Infodev,108,Southbound,19638,68th St & Kingsessing Av,39.924934,-75.241134,Fall 2018,1,9,2,9,1,5
-8367885.90029139,4857996.75072253,1151,4022271W,Bus,Infodev,40,Westbound,22271,Lombard St & 17th St,39.945301,-75.169998,Fall 2018,68,33,12,13,11,7
-8376066.32439183,4858473.021501,1152,4621850N,Bus,Infodev,46,Northbound,21850,60th St & Carpenter St,39.948581,-75.243484,Fall 2018,47,7,25,4,17,3
-8375777.56163271,4855041.47822987,1153,10819587N,Bus,Infodev,108,Northbound,19587,68th St & Kingsessing Av,39.924945,-75.24089,Fall 2018,6,7,5,5,1,1
-8368062.56432328,4858025.50056703,1154,4022272W,Bus,Infodev,40,Westbound,22272,Lombard St & 18th St,39.945499,-75.171585,Fall 2018,64,35,17,8,14,12
-8376011.10992439,4858804.24644101,1155,4621852N,Bus,Infodev,46,Northbound,21852,60th St & Catherine St,39.950862,-75.242988,Fall 2018,186,34,85,13,53,6
-8377710.62459034,4859953.23679962,1156,10819611N,Bus,Infodev,108,Northbound,19611,69th St & Chestnut St,39.958774,-75.258255,Fall 2018,9,78,9,89,2,52
-8368234.88689503,4858054.83130223,1157,4022273W,Bus,Infodev,40,Westbound,22273,Lombard St & 19th St,39.945701,-75.173133,Fall 2018,79,33,13,20,13,7
-8376025.5814582,4858829.22307897,1158,4621818S,Bus,Infodev,46,Southbound,21818,60th St & Catherine St,39.951034,-75.243118,Fall 2018,40,205,16,96,22,65
-8377773.40878314,4860280.73501285,1159,10819612N,Bus,Infodev,108,Northbound,19612,69th St & Ludlow St,39.961029,-75.258819,Fall 2018,9,859,21,516,4,432
-8368408.99057863,4858081.98408972,1160,4022274W,Bus,Infodev,40,Westbound,22274,Lombard St & 20th St,39.945888,-75.174697,Fall 2018,41,25,8,10,9,8
-8375978.04803563,4859022.5037207,1161,4621853N,Bus,Infodev,46,Northbound,21853,60th St & Cedar Av,39.952365,-75.242691,Fall 2018,169,28,77,10,41,12
-8377788.65955338,4860260.69268334,1162,10819613S,Bus,Infodev,108,Southbound,19613,69th St & Ludlow St - FS,39.960891,-75.258956,Fall 2018,308,4,240,7,138,1
-8368624.72775179,4858116.8326958,1163,4022275W,Bus,Infodev,40,Westbound,22275,Lombard St & 21st St,39.946128,-75.176635,Fall 2018,54,25,10,14,10,9
-8375991.62901351,4859047.48090751,1164,4621817S,Bus,Infodev,46,Southbound,21817,60th St & Cedar Av,39.952537,-75.242813,Fall 2018,37,177,15,74,12,58
-8377757.26745698,4859281.86291823,1165,1081149S,Bus,Infodev,108,Southbound,1149,69th St & Marshall Rd,39.954151,-75.258674,Fall 2018,50,67,56,42,30,41
-8368800.61254724,4858145.72809104,1166,40664W,Bus,Infodev,40,Westbound,664,Lombard St & 22nd St,39.946327,-75.178215,Fall 2018,94,33,31,13,24,14
-8375792.03316651,4860178.20004283,1167,4621642N,Bus,Infodev,46,Northbound,21642,60th St & Chestnut St,39.960323,-75.24102,Fall 2018,61,84,29,32,11,7
-8377680.01173037,4859796.53526628,1168,10829816N,Bus,Infodev,108,Northbound,29816,69th St & Sansom St,39.957695,-75.25798,Fall 2018,19,73,7,89,4,46
-8368929.63183707,4858166.7825777,1169,4030638W,Bus,Infodev,40,Westbound,30638,Lombard St & 23rd St,39.946472,-75.179374,Fall 2018,26,21,5,3,9,7
-8375804.72358846,4860209.13470272,1170,4621501S,Bus,Infodev,46,Southbound,21501,60th St & Chestnut St,39.960536,-75.241134,Fall 2018,129,137,54,53,31,35
-8377673.22124143,4859634.75333009,1171,10819615S,Bus,Infodev,108,Southbound,19615,69th St & Walnut St,39.956581,-75.257919,Fall 2018,38,22,51,22,39,18
-8369043.51167615,4858185.51384817,1172,4030639W,Bus,Infodev,40,Westbound,30639,Lombard St & 24th St,39.946601,-75.180397,Fall 2018,33,20,8,5,7,7
-8376062.87348761,4858608.21105655,1173,4621819S,Bus,Infodev,46,Southbound,21819,60th St & Christian St,39.949512,-75.243453,Fall 2018,14,72,3,24,1,18
-8377654.51956697,4859646.37133462,1174,10819610N,Bus,Infodev,108,Northbound,19610,69th St & Walnut St - FS,39.956661,-75.257751,Fall 2018,16,34,4,49,4,25
-8369167.41026941,4858206.13280688,1175,4030640W,Bus,Infodev,40,Westbound,30640,Lombard St & 25th St,39.946743,-75.18151,Fall 2018,21,35,4,4,6,4
-8376048.5132733,4858583.23497432,1176,4621851N,Bus,Infodev,46,Northbound,21851,60th St & Christian St,39.94934,-75.243324,Fall 2018,59,17,21,8,17,7
-8377735.2261978,4859985.91351989,1177,10819614S,Bus,Infodev,108,Southbound,19614,69th St Blvd & Chestnut St,39.958999,-75.258476,Fall 2018,124,20,115,21,70,5
-8369304.22192359,4858228.20385237,1178,4030641W,Bus,Infodev,40,Westbound,30641,Lombard St & 26th St,39.946895,-75.182739,Fall 2018,13,12,6,6,4,6
-8376135.11983714,4858159.52240485,1179,4621822S,Bus,Infodev,46,Southbound,21822,60th St & Cobbs Creek Pkwy,39.946422,-75.244102,Fall 2018,28,86,6,24,2,20
-8377705.50389376,4859825.29032071,1180,10830515S,Bus,Infodev,108,Southbound,30515,69th St Blvd & Sansom St,39.957893,-75.258209,Fall 2018,66,47,40,19,24,16
-8375724.01695764,4862641.07482543,1181,4621871N,Bus,Infodev,46,Northbound,21871,60th St & Haddington St,39.977279,-75.240409,Fall 2018,18,74,7,30,6,24
-8367349.11770679,4857905.85529686,1182,40663W,Bus,Infodev,40,Westbound,663,Lombard St & Broad St,39.944675,-75.165176,Fall 2018,150,116,57,49,44,25
-8377713.96417506,4860433.08708636,1183,1081148S,Bus,Infodev,108,Southbound,1148,69th St Transportation Center West Terminal,39.962078,-75.258285,Fall 2018,1147,0,690,0,577,0
-8375746.16953631,4862660.54088353,1184,4621807S,Bus,Infodev,46,Southbound,21807,60th St & Haddington St,39.977413,-75.240608,Fall 2018,68,13,25,12,12,1
-8371041.80785538,4859660.74863405,1185,4021463W,Bus,Infodev,40,Westbound,21463,Market St & 38th St - FS,39.95676,-75.198348,Fall 2018,24,53,8,9,10,9
-8377713.96417506,4860433.08708636,1186,1081148N,Bus,Infodev,108,Northbound,1148,69th St Transportation Center West Terminal,39.962078,-75.258285,Fall 2018,10,394,39,302,6,235
-8375573.73564507,4861535.05866675,1187,4621860N,Bus,Infodev,46,Northbound,21860,60th St & Haverford Av,39.969665,-75.239059,Fall 2018,62,203,25,81,18,63
-8371170.15922827,4859680.64452718,1188,4021464W,Bus,Infodev,40,Westbound,21464,Market St & 39th St,39.956897,-75.199501,Fall 2018,53,42,10,8,5,4
-8377738.56578252,4859287.9621522,1189,1081146N,Bus,Infodev,108,Northbound,1146,69th Street Blvd & Marshall Rd - FS,39.954193,-75.258506,Fall 2018,57,29,53,26,29,28
-8375593.21655596,4861592.72418209,1190,4621811S,Bus,Infodev,46,Southbound,21811,60th St & Haverford Av,39.970062,-75.239234,Fall 2018,191,51,77,21,66,18
-8371435.09961635,4859721.74346912,1191,40300W,Bus,Infodev,40,Westbound,300,Market St & 40th St,39.95718,-75.201881,Fall 2018,479,83,247,35,189,21
-8375472.65754743,4853265.92093038,1192,10819570N,Bus,Infodev,108,Northbound,19570,72nd St & Dicks Av,39.912712,-75.238151,Fall 2018,14,4,15,6,11,8
-8375758.08072182,4862863.33880384,1193,4621873N,Bus,Infodev,46,Northbound,21873,60th St & Jefferson Ln,39.978809,-75.240715,Fall 2018,17,92,6,35,7,21
-8371778.18628698,4859780.4150449,1194,40347W,Bus,Infodev,40,Westbound,347,Market St & 41st St,39.957584,-75.204963,Fall 2018,64,22,19,5,26,8
-8376396.7206405,4852502.41124292,1195,10819661S,Bus,Infodev,108,Southbound,19661,77th St & Buist Av,39.907451,-75.246452,Fall 2018,1,9,0,9,1,0
-8375779.23142507,4862883.24111524,1196,4621806S,Bus,Infodev,46,Southbound,21806,60th St & Jefferson St,39.978946,-75.240905,Fall 2018,70,15,35,4,16,6
-8371726.42272376,4862224.88801369,1197,40635E,Bus,Infodev,40,Eastbound,635,Parkside Av & 40th St,39.974414,-75.204498,Fall 2018,108,82,23,20,17,20
-8376648.97060664,4852700.06769602,1198,10819565N,Bus,Infodev,108,Northbound,19565,77th St & Elmwood Av,39.908813,-75.248718,Fall 2018,13,3,2,4,1,3
-8375692.62486123,4862427.24123712,1199,4621870N,Bus,Infodev,46,Northbound,21870,60th St & Lansdowne Av,39.975807,-75.240127,Fall 2018,34,160,10,66,1,38
-8372005.83464565,4862359.54759632,1200,4022220E,Bus,Infodev,40,Eastbound,22220,Parkside Av & 41st St,39.975341,-75.207008,Fall 2018,78,26,33,6,22,6
-8376671.01186582,4852701.22868533,1201,10819660S,Bus,Infodev,108,Southbound,19660,77th St & Elmwood Av - FS,39.908821,-75.248916,Fall 2018,4,13,2,6,2,2
-8375714.66612041,4862457.16604091,1202,46709S,Bus,Infodev,46,Southbound,709,60th St & Lansdowne Av,39.976013,-75.240325,Fall 2018,157,31,73,9,53,9
-8372276.78628624,4862489.85100249,1203,4022219E,Bus,Infodev,40,Eastbound,22219,Parkside Av & 42nd St,39.976238,-75.209442,Fall 2018,87,20,20,8,24,5
-8376492.67804157,4852314.77185851,1204,10819563N,Bus,Infodev,108,Northbound,19563,78th St & Buist Av,39.906158,-75.247314,Fall 2018,20,7,6,5,12,4
-8375956.78601289,4859271.26187763,1205,4621816S,Bus,Infodev,46,Southbound,21816,60th St & Larchwood Av,39.954078,-75.2425,Fall 2018,25,136,11,49,4,31
-8372259.75440415,4862503.07028418,1206,4021566W,Bus,Infodev,40,Westbound,21566,Parkside Av & 42nd St,39.976329,-75.209289,Fall 2018,20,51,5,26,6,22
-8376345.73631372,4852194.03439008,1207,10819663S,Bus,Infodev,108,Southbound,19663,78th St & Centaur Pl,39.905326,-75.245994,Fall 2018,0,2,1,3,0,2
-8375943.20503501,4859246.42934736,1208,4621854N,Bus,Infodev,46,Northbound,21854,60th St & Larchwood St,39.953907,-75.242378,Fall 2018,128,25,43,5,22,5
-8373385.08313658,4864819.76704793,1209,4022296E,Bus,Infodev,40,Eastbound,22296,Parkside Av & 49th St,39.992275,-75.219398,Fall 2018,33,9,15,4,12,7
-8376118.08795505,4852036.87471353,1210,10819664S,Bus,Infodev,108,Southbound,19664,78th St & Jason Pl,39.904243,-75.243949,Fall 2018,6,18,3,14,2,9
-8375868.3983372,4859824.7094097,1211,4621814S,Bus,Infodev,46,Southbound,21814,60th St & Locust St,39.957889,-75.241706,Fall 2018,50,60,13,22,6,8
-8373077.61870301,4862875.54167617,1212,4021726E,Bus,Infodev,40,Eastbound,21726,Parkside Av & 49th St - FS,39.978893,-75.216636,Fall 2018,42,11,9,5,12,1
-8376051.07362159,4851963.30220064,1213,1081157S,Bus,Infodev,108,Southbound,1157,78th St & Lindbergh Blvd,39.903736,-75.243347,Fall 2018,14,36,10,55,11,53
-8375853.14756696,4859793.19503808,1214,4621856N,Bus,Infodev,46,Northbound,21856,60th St & Locust St,39.957672,-75.241569,Fall 2018,49,16,14,4,15,2
-8373387.64348487,4863025.17335425,1215,4021725E,Bus,Infodev,40,Eastbound,21725,Parkside Av & 50th St,39.979923,-75.219421,Fall 2018,168,30,94,11,88,10
-8376039.94167251,4851975.92703102,1216,1081139N,Bus,Infodev,108,Northbound,1139,78th St & Lindbergh Blvd - FS,39.903823,-75.243247,Fall 2018,56,26,66,22,48,19
-8373374.06250699,4863035.63312871,1217,4021753W,Bus,Infodev,40,Westbound,21753,Parkside Av & 50th St,39.979995,-75.219299,Fall 2018,13,135,7,69,4,68
-8375766.54100312,4860454.14642244,1218,46711S,Bus,Infodev,46,Southbound,711,60th St & Market St,39.962223,-75.240791,Fall 2018,579,662,239,308,150,190
-8376325.3648469,4852196.35625064,1219,10819562N,Bus,Infodev,108,Northbound,19562,78th St & Orpheus Pl,39.905342,-75.245811,Fall 2018,6,2,2,0,1,0
-8373234.80182401,4862972.00300448,1220,4030837W,Bus,Infodev,40,Westbound,30837,Parkside Av & 50th St - MBNS,39.979557,-75.218048,Fall 2018,3,12,5,10,0,2
-8375747.83932867,4860455.16308117,1221,46716N,Bus,Infodev,46,Northbound,716,60th St & Market St - FS,39.96223,-75.240623,Fall 2018,667,595,271,274,174,172
-8376451.04455201,4850620.9533698,1222,10815054S,Bus,Infodev,108,Southbound,15054,84th St & Crane St,39.894485,-75.24694,Fall 2018,0,2,0,5,0,6
-8373627.98226549,4863140.95786079,1223,4021724E,Bus,Infodev,40,Eastbound,21724,Parkside Av & 51st St,39.98072,-75.22158,Fall 2018,145,20,27,5,29,6
-8375651.8819276,4861998.86157956,1224,4621809S,Bus,Infodev,46,Southbound,21809,60th St & Master St,39.972858,-75.239761,Fall 2018,112,22,47,5,27,3
-8376505.36846352,4850702.35105105,1225,10815053N,Bus,Infodev,108,Northbound,15053,84th St & Crane St - FS,39.895046,-75.247428,Fall 2018,1,0,4,0,3,0
-8373606.72024275,4863149.23861125,1226,4021754W,Bus,Infodev,40,Westbound,21754,Parkside Av & 51st St,39.980777,-75.221389,Fall 2018,29,147,7,56,8,41
-8375629.72934894,4861979.9778559,1227,4621864N,Bus,Infodev,46,Northbound,21864,60th St & Master St,39.972728,-75.239562,Fall 2018,20,122,3,46,4,34
-8376925.82218024,4850994.57566734,1228,10819555N,Bus,Infodev,108,Northbound,19555,84th St & Lindbergh Blvd,39.89706,-75.251205,Fall 2018,16,4,10,3,11,8
-8372737.87161711,4862713.70956508,1229,4022002E,Bus,Infodev,40,Eastbound,22002,Parkside Av & Belmont Av,39.977779,-75.213584,Fall 2018,56,48,17,11,24,6
-8375660.3422089,4862206.58491046,1230,4621865N,Bus,Infodev,46,Northbound,21865,60th St & Media St,39.974288,-75.239837,Fall 2018,11,92,11,43,3,22
-8377023.44937367,4851019.53268601,1231,10819670S,Bus,Infodev,108,Southbound,19670,84th St & Lindbergh Blvd - FS,39.897232,-75.252082,Fall 2018,1,12,1,13,2,13
-8372804.99727006,4862764.11838681,1232,4022103W,Bus,Infodev,40,Westbound,22103,Parkside Av & Belmont Av - FS,39.978126,-75.214187,Fall 2018,28,15,5,7,5,4
-8375683.27402401,4862229.97221502,1233,4621808S,Bus,Infodev,46,Southbound,21808,60th St & Media St,39.974449,-75.240043,Fall 2018,108,13,39,3,25,5
-8376752.60905257,4850873.85422873,1234,10819554N,Bus,Infodev,108,Northbound,19554,84th St & Lyons Pl - FS,39.896228,-75.249649,Fall 2018,2,3,4,2,2,1
-8372636.90483896,4862682.62183146,1235,4021568W,Bus,Infodev,40,Westbound,21568,Parkside Av & Belmont Av - MBNS,39.977565,-75.212677,Fall 2018,18,24,7,11,3,9
-8375803.0537961,4863077.1817861,1236,4621805S,Bus,Infodev,46,Southbound,21805,60th St & Oxford St,39.980281,-75.241119,Fall 2018,42,24,11,2,8,5
-8376841.77596469,4850896.63448417,1237,10819671S,Bus,Infodev,108,Southbound,19671,84th St & Madison Pl,39.896385,-75.25045,Fall 2018,1,4,1,4,2,1
-8372495.86304412,4862596.18682202,1238,4025809E,Bus,Infodev,40,Eastbound,25809,Parkside Av & W Memorial Hall Dr,39.97697,-75.21141,Fall 2018,23,14,3,3,10,5
-8375781.01253692,4863056.11688562,1239,4621875N,Bus,Infodev,46,Northbound,21875,60th St & Oxford St,39.980136,-75.240921,Fall 2018,14,86,2,24,1,9
-8376480.76685605,4849565.45553777,1240,10819551S,Bus,Infodev,108,Southbound,19551,88th St & Tinicum - MBFS,39.88721,-75.247207,Fall 2018,1,2,0,5,0,1
-8372467.81053244,4862601.70701861,1241,4025985W,Bus,Infodev,40,Westbound,25985,Parkside Av & W Memorial Hall Dr,39.977008,-75.211158,Fall 2018,8,24,11,14,10,8
-8375920.27321991,4859491.27209445,1242,4621815S,Bus,Infodev,46,Southbound,21815,60th St & Pine St,39.955593,-75.242172,Fall 2018,33,91,8,36,2,30
-8376663.33082095,4849393.97492162,1243,10819550N,Bus,Infodev,108,Northbound,19550,89th St & Bartram Av - FS,39.886028,-75.248847,Fall 2018,7,0,3,0,9,0
-8373494.62151552,4864553.14359224,1244,4022211E,Bus,Infodev,40,Eastbound,22211,Parkside Av & Wynnefield Av,39.99044,-75.220382,Fall 2018,13,4,7,1,4,0
-8375906.69224203,4859466.87468163,1245,4621855N,Bus,Infodev,46,Northbound,21855,60th St & Pine St,39.955425,-75.24205,Fall 2018,82,25,34,12,19,5
-8376124.09920755,4850116.18654728,1246,108990S,Bus,Infodev,108,Southbound,990,Bartram Av & 84th St - MBFS,39.891006,-75.244003,Fall 2018,10,47,5,43,4,49
-8365155.34450172,4857671.5057514,1247,4032272E,Bus,Infodev,40,Eastbound,32272,Pine St & 2nd St,39.943061,-75.145469,Fall 2018,119,59,9,12,1,12
-8375688.39472058,4860851.377438,1248,4621644N,Bus,Infodev,46,Northbound,21644,60th St & Race St,39.964958,-75.240089,Fall 2018,79,80,26,34,15,21
-8376125.76899991,4850076.28799165,1249,10830159N,Bus,Infodev,108,Northbound,30159,Bartram Av & 84th St - MBNS,39.890731,-75.244018,Fall 2018,37,3,39,2,33,3
-8365359.17048937,4857703.15858889,1250,40311E,Bus,Infodev,40,Eastbound,311,Pine St & 3rd St,39.943279,-75.1473,Fall 2018,50,50,1,8,1,8
-8375702.86625439,4860876.79495432,1251,4621499S,Bus,Infodev,46,Southbound,21499,60th St & Race St,39.965133,-75.240219,Fall 2018,65,29,24,8,8,9
-8376808.60275644,4849249.48086004,1252,10819549N,Bus,Infodev,108,Northbound,19549,Bartram Av & 90th St,39.885032,-75.250152,Fall 2018,9,0,30,0,12,0
-8365537.50431362,4857731.32679514,1253,4025094E,Bus,Infodev,40,Eastbound,25094,Pine St & 4th St,39.943473,-75.148902,Fall 2018,45,46,0,18,1,10
-8375881.20007864,4859614.13140551,1254,46715N,Bus,Infodev,46,Northbound,715,60th St & Spruce St,39.956439,-75.241821,Fall 2018,139,52,58,20,33,11
-8376848.56645363,4849251.65695986,1255,10819675S,Bus,Infodev,108,Southbound,19675,Bartram Av & 90th St - FS,39.885047,-75.250511,Fall 2018,0,4,0,7,0,4
-8365715.94945736,4857761.2374521,1256,4025093E,Bus,Infodev,40,Eastbound,25093,Pine St & 5th St,39.943679,-75.150505,Fall 2018,34,35,0,15,0,8
-8375895.56029295,4859645.79043407,1257,46712S,Bus,Infodev,46,Southbound,712,60th St & Spruce St,39.956657,-75.24195,Fall 2018,60,142,30,59,20,38
-8376376.34917369,4852491.962553,1258,10819564N,Bus,Infodev,108,Northbound,19564,Buist Av & 77th St,39.907379,-75.246269,Fall 2018,10,2,3,3,5,0
-8365884.93244438,4857790.13181303,1259,4025092E,Bus,Infodev,40,Eastbound,25092,Pine St & 6th St,39.943878,-75.152023,Fall 2018,26,30,3,11,1,5
-8375603.45794911,4861790.56156863,1260,4621863N,Bus,Infodev,46,Northbound,21863,60th St & Thompson St,39.971424,-75.239326,Fall 2018,23,71,11,34,2,23
-8376508.81936773,4852325.22036221,1261,10819662S,Bus,Infodev,108,Southbound,19662,Buist Av & 78th St,39.90623,-75.247459,Fall 2018,4,19,2,9,2,13
-8366061.59647627,4857818.30026589,1262,4025091E,Bus,Infodev,40,Eastbound,25091,Pine St & 7th St,39.944072,-75.15361,Fall 2018,23,27,0,4,0,8
-8375625.49920829,4861809.88070238,1263,4621810S,Bus,Infodev,46,Southbound,21810,60th St & Thompson St,39.971557,-75.239524,Fall 2018,79,21,27,1,16,5
-8375951.66531631,4855181.55653662,1264,10819637S,Bus,Infodev,108,Southbound,19637,Chester Av & 68th St,39.92591,-75.242454,Fall 2018,31,33,18,27,18,14
-8366199.96660333,4857840.51564845,1265,4025090E,Bus,Infodev,40,Eastbound,25090,Pine St & 8th St - FS,39.944225,-75.154853,Fall 2018,24,31,1,14,1,12
-8375667.13269784,4861103.95781783,1266,4621812S,Bus,Infodev,46,Southbound,21812,60th St & Vine St,39.966697,-75.239898,Fall 2018,91,37,40,13,20,8
-8376125.76899991,4855013.31764801,1267,10819636S,Bus,Infodev,108,Southbound,19636,Chester Av & 69th St,39.924751,-75.244018,Fall 2018,8,16,6,4,1,7
-8366416.59433241,4857872.02382526,1268,4032132E,Bus,Infodev,40,Eastbound,32132,Pine St & 9th St,39.944442,-75.156799,Fall 2018,25,31,2,7,1,4
-8375652.66116404,4861073.45610827,1269,4621645N,Bus,Infodev,46,Northbound,21645,60th St & Vine St,39.966487,-75.239768,Fall 2018,107,162,26,51,20,29
-8376119.8690669,4855046.99422947,1270,10819589N,Bus,Infodev,108,Northbound,19589,Chester Av & 69th St,39.924983,-75.243965,Fall 2018,10,6,7,2,8,7
-8366593.2583643,4857902.51570441,1271,4032131E,Bus,Infodev,40,Eastbound,32131,Pine St & 10th St,39.944652,-75.158386,Fall 2018,22,36,1,14,0,9
-8375839.56658908,4859989.83473355,1272,4621813S,Bus,Infodev,46,Southbound,21813,60th St & Walnut St,39.959026,-75.241447,Fall 2018,106,118,46,47,19,26
-8376245.548772,4854902.56314395,1273,10816998S,Bus,Infodev,108,Southbound,16998,Chester Av & 70th St,39.923988,-75.245094,Fall 2018,1,33,10,15,4,21
-8366767.3620479,4857932.42687681,1274,4032130E,Bus,Infodev,40,Eastbound,32130,Pine St & 11th St,39.944858,-75.15995,Fall 2018,12,36,0,8,0,5
-8375825.09505528,4859959.33644591,1275,4621857N,Bus,Infodev,46,Northbound,21857,60th St & Walnut St,39.958816,-75.241317,Fall 2018,102,45,41,21,23,11
-8376248.10912029,4854923.03013495,1276,10816999N,Bus,Infodev,108,Northbound,16999,Chester Av & 70th St,39.924129,-75.245117,Fall 2018,23,4,11,3,13,0
-8366934.67524256,4857960.74093365,1277,4032129E,Bus,Infodev,40,Eastbound,32129,Pine St & 12th St,39.945053,-75.161453,Fall 2018,10,34,2,8,3,4
-8376097.71648823,4858387.20395158,1278,4621821S,Bus,Infodev,46,Southbound,21821,60th St & Washington Av,39.94799,-75.243766,Fall 2018,18,98,16,42,13,29
-8377215.47549529,4856724.43561856,1279,10819628S,Bus,Infodev,108,Southbound,19628,Church Ln & Baily Rd,39.936538,-75.253807,Fall 2018,14,50,2,22,3,9
-8367117.23920747,4857987.89346396,1280,4032128E,Bus,Infodev,40,Eastbound,32128,Pine St & 13th St,39.94524,-75.163093,Fall 2018,14,18,1,6,2,6
-8376460.39538924,4863547.73973267,1281,4620696N,Bus,Infodev,46,Northbound,20696,63rd St & Malvern Av,39.98352,-75.247024,Fall 2018,17,55,4,25,2,13
-8377162.82137614,4856722.83861195,1282,10819597N,Bus,Infodev,108,Northbound,19597,Church Ln & Baily Rd,39.936527,-75.253334,Fall 2018,55,18,24,5,23,5
-8365200.4288955,4857389.10301826,1283,4022257E,Bus,Infodev,40,Eastbound,22257,South St & 2nd St,39.941116,-75.145874,Fall 2018,95,66,16,7,7,9
-8375712.21709161,4858067.02826711,1284,4620861S,Bus,Infodev,46,Southbound,20861,Baltimore Av & 58th St,39.945785,-75.240303,Fall 2018,19,67,8,24,4,9
-8377485.53657995,4857400.1376273,1285,1081150S,Bus,Infodev,108,Southbound,1150,Church Ln & Baltimore Av,39.941192,-75.256233,Fall 2018,38,51,22,37,24,37
-8375889.66035994,4857981.21422502,1286,4620860S,Bus,Infodev,46,Southbound,20860,Baltimore Av & 59th St,39.945194,-75.241897,Fall 2018,28,66,5,12,7,12
-8365403.36432721,4857422.35207479,1287,4022256E,Bus,Infodev,40,Eastbound,22256,South St & 3rd St,39.941345,-75.147697,Fall 2018,18,57,2,9,0,2
-8377465.94434957,4857364.13000094,1288,10815002N,Bus,Infodev,108,Northbound,15002,Church Ln & Baltimore Av,39.940944,-75.256057,Fall 2018,51,42,58,48,32,29
-8375831.10630778,4863205.31545404,1289,4621804S,Bus,Infodev,46,Southbound,21804,Columbia Av & 60th St,39.981163,-75.241371,Fall 2018,38,12,15,0,10,1
-8365579.13780318,4857451.10025704,1290,4022255E,Bus,Infodev,40,Eastbound,22255,South St & 4th St,39.941543,-75.149276,Fall 2018,17,90,0,17,1,10
-8376378.01896605,4855279.10446153,1291,1081151S,Bus,Infodev,108,Southbound,1151,Church Ln & Chester Av,39.926582,-75.246284,Fall 2018,42,92,32,56,24,39
-8375848.02687038,4863217.95457893,1292,4621879N,Bus,Infodev,46,Northbound,21879,Columbia Av & 60th St - FS,39.98125,-75.241523,Fall 2018,3,36,4,12,0,13
-8365756.69239099,4857480.42929637,1293,4022254E,Bus,Infodev,40,Eastbound,22254,South St & 5th St,39.941745,-75.150871,Fall 2018,5,67,1,6,0,5
-8376364.43798817,4855306.83031137,1294,1081144N,Bus,Infodev,108,Northbound,1144,Church Ln & Chester Av - FS,39.926773,-75.246162,Fall 2018,96,41,80,23,54,27
-8376001.75908717,4863179.74669886,1295,4621802S,Bus,Infodev,46,Southbound,21802,Columbia Av & 61st St,39.980987,-75.242904,Fall 2018,42,20,7,1,12,6
-8365932.46586695,4857508.16128944,1296,4022253E,Bus,Infodev,40,Eastbound,22253,South St & 6th St,39.941936,-75.15245,Fall 2018,3,50,0,5,0,4
-8376606.44656116,4855868.33170731,1297,10819633S,Bus,Infodev,108,Southbound,19633,Church Ln & Darnell Av,39.930641,-75.248336,Fall 2018,5,38,0,21,3,19
-8375972.03678313,4863199.2138133,1298,4621881N,Bus,Infodev,46,Northbound,21881,Columbia Av & 61st St,39.981121,-75.242637,Fall 2018,6,41,1,23,2,13
-8366107.46010648,4857535.31258278,1299,4022252E,Bus,Infodev,40,Eastbound,22252,South St & 7th St,39.942123,-75.154022,Fall 2018,0,49,1,5,0,4
-8376575.05446475,4855855.55676235,1300,10819592N,Bus,Infodev,108,Northbound,19592,Church Ln & Darnell Av,39.930553,-75.248054,Fall 2018,33,6,27,7,15,4
-8376390.709388,4863140.37675576,1301,4621882N,Bus,Infodev,46,Northbound,21882,Columbia Av & 63rd St,39.980716,-75.246398,Fall 2018,14,119,9,45,4,38
