X,Y,FID,GIS_DB_ID,Mode,Source,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,WKDY_ONS,WKDY_OFFS,SAT_ONS,SAT_OFFS,SUN_ONS,SUN_OFFS
-8374620.84080388,4870161.59179594,7497,6130912S,Bus,Infodev,61,Southbound,30912,Leverington St & Main St,40.029029,-75.230499,Fall 2019,46,0,21,0,10,0
-8374633.53122583,4870173.80364774,7498,6130908N,Bus,Infodev,61,Northbound,30908,Leverington St & Main St - FS,40.029113,-75.230613,Fall 2019,9,30,7,17,3,10
-8374224.98869462,4869845.54267196,7499,6116040N,Bus,Infodev,61,Northbound,16040,Main St &  Green Ln,40.026855,-75.226943,Fall 2019,7,28,4,17,2,16
-8373767.24294847,4869587.65172346,7500,6116200S,Bus,Infodev,61,Southbound,16200,Main St & Cotton St,40.025081,-75.222831,Fall 2019,27,0,17,0,21,0
-8363145.91637341,4873228.40198306,7501,7022725E,Bus,Infodev,70,Eastbound,22725,5th St & 65th Av,40.050121,-75.127418,Fall 2019,10,30,9,13,4,10
-8363159.49735129,4873252.83325781,7502,7022834W,Bus,Infodev,70,Westbound,22834,5th St & 65th Av,40.050289,-75.12754,Fall 2019,15,10,9,4,8,3
-8363108.51302451,4873449.73989673,7503,7022726E,Bus,Infodev,70,Eastbound,22726,5th St & 66th Av,40.051643,-75.127082,Fall 2019,120,46,45,18,26,18
-8363122.09400239,4873474.75342777,7504,7022833W,Bus,Infodev,70,Westbound,22833,5th St & 66th Av,40.051815,-75.127204,Fall 2019,46,133,17,61,14,37
-8363083.02086112,4873702.64123703,7505,7022832W,Bus,Infodev,70,Westbound,22832,5th St & 67th Av,40.053382,-75.126853,Fall 2019,42,20,23,19,12,12
-8363068.6606468,4873678.35428424,7506,7032102E,Bus,Infodev,70,Eastbound,32102,5th St & 67th St,40.053215,-75.126724,Fall 2019,4,19,0,8,0,5
-8363235.97384147,4872812.9341072,7507,7022836W,Bus,Infodev,70,Westbound,22836,5th St & Chelten Av,40.047264,-75.128227,Fall 2019,4,23,2,4,3,7
-8363213.8212628,4872828.34842508,7508,7022723E,Bus,Infodev,70,Eastbound,22723,5th St & Chelten Av - FS,40.04737,-75.128028,Fall 2019,14,18,4,5,3,10
-8363268.2564938,4872611.53225064,7509,7016236W,Bus,Infodev,70,Westbound,16236,5th St & Godfrey Av,40.045879,-75.128517,Fall 2019,136,270,58,136,37,89
-8363240.20398212,4872665.33595618,7510,7031433E,Bus,Infodev,70,Eastbound,31433,5th St & Medary Av,40.046249,-75.128265,Fall 2019,263,134,138,73,84,51
-8363055.07966893,4873771.43035445,7511,7022727E,Bus,Infodev,70,Eastbound,22727,5th St & Oak Ln,40.053855,-75.126602,Fall 2019,19,52,6,33,8,16
-8364166.82742348,4872248.72840039,7512,7017921E,Bus,Infodev,70,Eastbound,17921,10th St & Champlost St,40.043384,-75.136589,Fall 2019,22,0,8,0,10,0
-8364100.48100697,4872648.17690486,7513,7017925E,Bus,Infodev,70,Eastbound,17925,10th St & Godfrey Av,40.046131,-75.135993,Fall 2019,54,25,38,13,21,7
-8364125.97317036,4872475.57013396,7514,7017923E,Bus,Infodev,70,Eastbound,17923,10th St & Spencer St,40.044944,-75.136222,Fall 2019,23,0,5,0,11,2
-8364356.18187732,4872310.23689601,7515,7017716W,Bus,Infodev,70,Westbound,17716,11th St & Champlost Av,40.043807,-75.13829,Fall 2019,2,23,0,10,0,12
-8364287.38643201,4872721.32120304,7516,7017713W,Bus,Infodev,70,Westbound,17713,11th St & Godfrey Av - FS,40.046634,-75.137672,Fall 2019,18,39,5,24,2,14
-8364391.02487794,4872092.26879347,7517,7017718W,Bus,Infodev,70,Westbound,17718,11th St & Nedro Av,40.042308,-75.138603,Fall 2019,11,298,7,153,6,107
-8364315.43894369,4872536.06213957,7518,7017714W,Bus,Infodev,70,Westbound,17714,11th St & Spencer St,40.04536,-75.137924,Fall 2019,6,22,1,7,0,4
-8360837.48409283,4874654.6785039,7519,7022824W,Bus,Infodev,70,Westbound,22824,Ashbourne Rd & Arbor Rd,40.059928,-75.106681,Fall 2019,8,6,1,3,1,2
-8360733.06641047,4874765.21732332,7520,7022736E,Bus,Infodev,70,Eastbound,22736,Ashbourne Rd & Boyer Rd,40.060688,-75.105743,Fall 2019,0,5,3,1,2,0
-8360750.877529,4874767.39902295,7521,7022823W,Bus,Infodev,70,Westbound,22823,Ashbourne Rd & Boyer Rd - FS,40.060703,-75.105903,Fall 2019,4,1,3,0,1,1
-8360663.38040923,4874857.28546536,7522,7022737E,Bus,Infodev,70,Eastbound,22737,Ashbourne Rd & Croyden Rd,40.061321,-75.105117,Fall 2019,2,4,4,2,0,3
-8360675.29159475,4874866.73958841,7523,7022822W,Bus,Infodev,70,Westbound,22822,Ashbourne Rd & Croyden Rd - FS,40.061386,-75.105224,Fall 2019,2,0,1,2,3,0
-8359947.48476394,4874828.34136012,7524,7022742E,Bus,Infodev,70,Eastbound,22742,Ashbourne Rd & Foster Rd,40.061122,-75.098686,Fall 2019,5,3,0,1,1,2
-8359921.10204463,4874826.15964707,7525,7022818W,Bus,Infodev,70,Westbound,22818,Ashbourne Rd & Foster Rd,40.061107,-75.098449,Fall 2019,5,4,1,1,2,1
-8360862.97625623,4874645.80636264,7526,7022735E,Bus,Infodev,70,Eastbound,22735,Ashbourne Rd & Front St,40.059867,-75.10691,Fall 2019,7,9,0,4,1,5
-8360572.54370475,4874953.86339298,7527,7022738E,Bus,Infodev,70,Eastbound,22738,Ashbourne Rd & Jenkintown Rd,40.061985,-75.104301,Fall 2019,2,6,1,2,0,2
-8360564.08342345,4874977.1353235,7528,7026505W,Bus,Infodev,70,Westbound,26505,Ashbourne Rd & Jenkintown Rd,40.062145,-75.104225,Fall 2019,3,0,2,1,3,1
-8360096.87552059,4874942.081999,7529,7022741E,Bus,Infodev,70,Eastbound,22741,Ashbourne Rd & Oak Hill Dr,40.061904,-75.100028,Fall 2019,1,0,0,3,0,0
-8360034.09132778,4874934.95498968,7530,7022819W,Bus,Infodev,70,Westbound,22819,Ashbourne Rd & Oak Hill Dr,40.061855,-75.099464,Fall 2019,1,1,1,1,1,0
-8360432.39246584,4874967.68109514,7531,7022739E,Bus,Infodev,70,Eastbound,22739,Ashbourne Rd & Rolling Green Rd,40.06208,-75.103042,Fall 2019,2,1,0,3,0,1
-8360414.58134731,4874983.24421431,7532,7022821W,Bus,Infodev,70,Westbound,22821,Ashbourne Rd & Rolling Green Rd,40.062187,-75.102882,Fall 2019,4,0,0,0,0,0
-8359783.511154,4874671.98647448,7533,7022743E,Bus,Infodev,70,Eastbound,22743,Ashbourne Rd & Rowland Av,40.060047,-75.097213,Fall 2019,1,3,0,0,0,1
-8359755.45864232,4874674.16815359,7534,7022817W,Bus,Infodev,70,Westbound,22817,Ashbourne Rd & Rowland Av,40.060062,-75.096961,Fall 2019,0,0,1,1,2,0
-8360220.88543333,4874948.77266547,7535,7022740E,Bus,Infodev,70,Eastbound,22740,Ashbourne Rd & Waltham Rd,40.06195,-75.101142,Fall 2019,0,2,0,0,0,1
-8360201.40452244,4874965.49935141,7536,7022820W,Bus,Infodev,70,Westbound,22820,Ashbourne Rd & Waltham Rd,40.062065,-75.100967,Fall 2019,5,0,0,0,0,0
-8350540.65383344,4871672.9226942,7537,7022776E,Bus,Infodev,70,Eastbound,22776,Ashburner St & Hegerman St,40.039424,-75.014183,Fall 2019,0,3,0,2,0,1
-8350663.77319026,4871802.18525606,7538,7022777E,Bus,Infodev,70,Eastbound,22777,Ashburner St & Torresdale Av,40.040313,-75.015289,Fall 2019,1,8,2,2,0,2
-8350668.00333091,4871782.26504388,7539,7022794W,Bus,Infodev,70,Westbound,22794,Ashburner St & Torresdale Av - FS,40.040176,-75.015327,Fall 2019,6,0,2,0,12,0
-8359624.76956013,4874636.4978951,7540,7022744E,Bus,Infodev,70,Eastbound,22744,Central Av & Ashbourne Rd - FS,40.059803,-75.095787,Fall 2019,2,8,2,3,2,2
-8359190.73486553,4875194.5850653,7541,7022748E,Bus,Infodev,70,Eastbound,22748,Central Av & Beecher Av,40.06364,-75.091888,Fall 2019,3,6,2,1,6,1
-8359193.29521382,4875222.94842688,7542,7022812W,Bus,Infodev,70,Westbound,22812,Central Av & Beecher Av,40.063835,-75.091911,Fall 2019,9,6,4,2,0,3
-8359034.44230046,4875403.74858344,7543,7022750E,Bus,Infodev,70,Eastbound,22750,Central Av & Cottman Av,40.065078,-75.090484,Fall 2019,6,3,3,6,0,1
-8359275.67163701,4875085.78687229,7544,7022747E,Bus,Infodev,70,Eastbound,22747,Central Av & Franklin Av,40.062892,-75.092651,Fall 2019,1,5,0,1,0,3
-8359278.23198529,4875114.14992247,7545,7022813W,Bus,Infodev,70,Westbound,22813,Central Av & Franklin Av,40.063087,-75.092674,Fall 2019,6,1,0,0,1,2
-8359104.90753813,4875306.1480892,7546,7022749E,Bus,Infodev,70,Eastbound,22749,Central Av & Jefferson Av,40.064407,-75.091117,Fall 2019,8,13,2,2,1,2
-8359106.68864998,4875334.36631512,7547,7022811W,Bus,Infodev,70,Westbound,22811,Central Av & Jefferson Av,40.064601,-75.091133,Fall 2019,19,9,5,5,4,7
-8359468.47699506,4874836.19553108,7548,7022745E,Bus,Infodev,70,Eastbound,22745,Central Av & Laurel Av,40.061176,-75.094383,Fall 2019,1,5,1,0,1,1
-8359471.03734335,4874864.41241882,7549,7022815W,Bus,Infodev,70,Westbound,22815,Central Av & Laurel Av,40.06137,-75.094406,Fall 2019,4,3,1,0,0,1
-8359367.39889742,4874970.44463788,7550,7022746E,Bus,Infodev,70,Eastbound,22746,Central Av & Myrtle Av,40.062099,-75.093475,Fall 2019,2,2,1,1,0,0
-8359362.27820084,4875001.57090936,7551,7022814W,Bus,Infodev,70,Westbound,22814,Central Av & Myrtle Av,40.062313,-75.093429,Fall 2019,2,6,1,0,0,2
-8359600.05663318,4874696.27586231,7552,7022816W,Bus,Infodev,70,Westbound,22816,Central Av & Tookany Creek Pkwy,40.060214,-75.095565,Fall 2019,5,3,3,2,3,0
-8357135.44310701,4873986.23580896,7553,706423E,Bus,Infodev,70,Eastbound,6423,Cottman Av & Algon Av,40.055332,-75.073425,Fall 2019,120,265,21,30,19,16
-8357103.16045468,4873987.25385538,7554,7017690W,Bus,Infodev,70,Westbound,17690,Cottman Av & Algon St,40.055339,-75.073135,Fall 2019,252,191,32,30,15,21
-8354612.94344564,4872098.37590654,7555,7022753E,Bus,Infodev,70,Eastbound,22753,Cottman Av & Battersby St,40.04235,-75.050765,Fall 2019,11,19,6,6,7,3
-8354585.00225345,4872101.1386494,7556,7022805W,Bus,Infodev,70,Westbound,22805,Cottman Av & Battersby St,40.042369,-75.050514,Fall 2019,19,17,6,3,5,2
-8358108.70941502,4874747.90918992,7557,7017696W,Bus,Infodev,70,Westbound,17696,Cottman Av & Bingham St,40.060569,-75.082168,Fall 2019,12,30,3,21,3,20
-8358102.80948201,4874719.11085008,7558,706426E,Bus,Infodev,70,Eastbound,6426,Cottman Av & Bingham St - FS,40.060371,-75.082115,Fall 2019,24,19,16,9,10,2
-8354765.00587006,4872234.33285013,7559,7030986W,Bus,Infodev,70,Westbound,30986,Cottman Av & Brous Av,40.043285,-75.052131,Fall 2019,21,21,3,21,4,11
-8354765.00587006,4872211.06735857,7560,7022752E,Bus,Infodev,70,Eastbound,22752,Cottman Av & Brous Av - FS,40.043125,-75.052131,Fall 2019,32,35,17,12,16,12
-8355660.23721502,4872887.82464987,7561,701056E,Bus,Infodev,70,Eastbound,1056,Cottman Av & Bustleton Av,40.047779,-75.060173,Fall 2019,251,350,121,138,79,83
-8355655.11651844,4872904.98411602,7562,701024W,Bus,Infodev,70,Westbound,1024,Cottman Av & Bustleton Av - FS,40.047897,-75.060127,Fall 2019,341,232,148,110,93,76
-8356338.72951141,4873391.42371193,7563,7017506E,Bus,Infodev,70,Eastbound,17506,Cottman Av & Castor Av,40.051242,-75.066268,Fall 2019,163,170,72,84,50,56
-8356294.64699305,4873380.37130661,7564,7017686W,Bus,Infodev,70,Westbound,17686,Cottman Av & Castor Av,40.051166,-75.065872,Fall 2019,164,187,92,89,58,51
-8357845.43881929,4874524.94240964,7565,7017503E,Bus,Infodev,70,Eastbound,17503,Cottman Av & Claridge St,40.059036,-75.079803,Fall 2019,14,11,8,6,6,2
-8357814.04672289,4874524.94240964,7566,7017694W,Bus,Infodev,70,Westbound,17694,Cottman Av & Claridge St,40.059036,-75.079521,Fall 2019,0,4,0,0,0,1
-8353180.26159913,4870791.10327374,7567,7022774E,Bus,Infodev,70,Eastbound,22774,Cottman Av & Cottage St,40.033359,-75.037895,Fall 2019,3,65,2,22,1,23
-8353153.09964338,4870781.65303693,7568,7022800W,Bus,Infodev,70,Westbound,22800,Cottman Av & Cottage St,40.033294,-75.037651,Fall 2019,68,3,29,0,20,0
-8353899.60814864,4871566.48954393,7569,7022755E,Bus,Infodev,70,Eastbound,22755,Cottman Av & Crispin St,40.038692,-75.044357,Fall 2019,0,1,0,0,0,0
-8352990.01658936,4870485.50171756,7570,701014E,Bus,Infodev,70,Eastbound,1014,Cottman Av & Ditman St,40.031257,-75.036186,Fall 2019,6,5,3,5,4,4
-8352928.01163299,4870421.67841398,7571,701021W,Bus,Infodev,70,Westbound,1021,Cottman Av & Ditman St,40.030818,-75.035629,Fall 2019,405,35,157,10,92,7
-8357632.26199443,4874384.00904795,7572,7022807W,Bus,Infodev,70,Westbound,22807,Cottman Av & Dungan Rd,40.058067,-75.077888,Fall 2019,30,50,2,12,3,16
-8352730.08557836,4870092.82772072,7573,7022532W,Bus,Infodev,70,Westbound,22532,Cottman Av & Edmund St,40.028556,-75.033851,Fall 2019,0,2,1,0,1,2
-8353369.61605297,4871091.18932359,7574,7022757E,Bus,Infodev,70,Eastbound,22757,Cottman Av & Erdrick St,40.035423,-75.039596,Fall 2019,9,46,1,28,3,20
-8353342.45409721,4871086.68215005,7575,7022802W,Bus,Infodev,70,Westbound,22802,Cottman Av & Erdrick St,40.035392,-75.039352,Fall 2019,56,13,28,1,25,3
-8353542.82918064,4871303.02879145,7576,7022756E,Bus,Infodev,70,Eastbound,22756,Cottman Av & Frankford Av,40.03688,-75.041152,Fall 2019,86,384,33,216,22,140
-8353551.40078143,4871327.45532174,7577,7031379W,Bus,Infodev,70,Westbound,31379,Cottman Av & Frankford Av - FS,40.037048,-75.041229,Fall 2019,370,130,222,51,150,28
-8356710.75924964,4873691.0067612,7578,7017689W,Bus,Infodev,70,Westbound,17689,Cottman Av & Frontenac St,40.053302,-75.06961,Fall 2019,48,39,16,18,8,13
-8356711.64980556,4873670.5010308,7579,706446E,Bus,Infodev,70,Eastbound,6446,Cottman Av & Frontenac St - FS,40.053161,-75.069618,Fall 2019,24,52,10,19,6,7
-8356906.90419241,4873839.20191798,7580,706484W,Bus,Infodev,70,Westbound,6484,Cottman Av & Glendale Av,40.054321,-75.071372,Fall 2019,80,280,16,18,8,16
-8355404.53634467,4872689.7658432,7581,7017510E,Bus,Infodev,70,Eastbound,17510,Cottman Av & Hanford St,40.046417,-75.057876,Fall 2019,1,4,1,0,0,1
-8355391.84592272,4872703.58038929,7582,706447W,Bus,Infodev,70,Westbound,6447,Cottman Av & Hanford St - FS,40.046512,-75.057762,Fall 2019,6,1,6,11,2,1
-8358715.06668137,4875188.4760442,7583,7023755E,Bus,Infodev,70,Eastbound,23755,Cottman Av & Hasbrook Av,40.063598,-75.087615,Fall 2019,8,4,5,1,0,0
-8358830.61631281,4875297.85718242,7584,7022810W,Bus,Infodev,70,Westbound,22810,Cottman Av & Hasbrook Av,40.06435,-75.088653,Fall 2019,1,11,2,3,0,3
-8358827.27672809,4875275.02086102,7585,706451E,Bus,Infodev,70,Eastbound,6451,Cottman Av & Hasbrook Av - FS,40.064193,-75.088623,Fall 2019,0,0,0,0,0,0
-8354437.16996968,4871963.00244943,7586,701242E,Bus,Infodev,70,Eastbound,1242,Cottman Av & Hawthorne St,40.041419,-75.049186,Fall 2019,26,74,4,15,1,7
-8354406.6684292,4871966.3467768,7587,7022804W,Bus,Infodev,70,Westbound,22804,Cottman Av & Hawthorne St,40.041442,-75.048912,Fall 2019,63,29,14,4,6,4
-8355926.06815904,4873081.96102106,7588,7017508E,Bus,Infodev,70,Eastbound,17508,Cottman Av & Horrocks St,40.049114,-75.062561,Fall 2019,75,92,52,57,25,39
-8355897.12509143,4873085.30572594,7589,706454W,Bus,Infodev,70,Westbound,6454,Cottman Av & Horrocks St,40.049137,-75.062301,Fall 2019,51,76,35,59,24,36
-8353083.41364214,4870633.64896464,7590,7022775E,Bus,Infodev,70,Eastbound,22775,Cottman Av & Jackson St,40.032276,-75.037025,Fall 2019,1,78,0,36,2,31
-8353057.03092282,4870628.56045527,7591,7022799W,Bus,Infodev,70,Westbound,22799,Cottman Av & Jackson St,40.032241,-75.036788,Fall 2019,101,2,46,0,32,1
-8352634.1281773,4869934.22149235,7592,7022531W,Bus,Infodev,70,Westbound,22531,Cottman Av & Keystone St,40.027465,-75.032989,Fall 2019,0,0,0,0,0,0
-8356123.10365774,4873229.41995164,7593,7017507E,Bus,Infodev,70,Eastbound,17507,Cottman Av & Large St,40.050128,-75.064331,Fall 2019,66,81,39,55,24,23
-8356094.16059013,4873232.32843387,7594,7017683W,Bus,Infodev,70,Westbound,17683,Cottman Av & Large St,40.050148,-75.064071,Fall 2019,83,59,52,42,41,20
-8353713.59327952,4871422.83568293,7595,7026383E,Bus,Infodev,70,Eastbound,26383,Cottman Av & Leon St,40.037704,-75.042686,Fall 2019,16,75,3,46,1,27
-8353681.31062719,4871427.77920227,7596,7026504W,Bus,Infodev,70,Westbound,26504,Cottman Av & Leon St,40.037738,-75.042396,Fall 2019,46,16,19,2,8,4
-8356517.95389158,4873522.8901099,7597,706461E,Bus,Infodev,70,Eastbound,6461,Cottman Av & Loretto Av,40.052146,-75.067878,Fall 2019,38,48,12,7,6,9
-8356489.12214347,4873526.23496357,7598,701025W,Bus,Infodev,70,Westbound,1025,Cottman Av & Loretto Av,40.052169,-75.067619,Fall 2019,65,35,4,12,3,16
-8357701.05743974,4874418.33319085,7599,706463E,Bus,Infodev,70,Eastbound,6463,Cottman Av & Montour St - FS,40.058303,-75.078506,Fall 2019,0,0,0,0,0,0
-8358416.17384859,4874964.91755316,7600,7017498E,Bus,Infodev,70,Eastbound,17498,Cottman Av & Oakley St,40.062061,-75.08493,Fall 2019,61,21,7,9,5,7
-8358274.35281732,4874852.19478746,7601,701008E,Bus,Infodev,70,Eastbound,1008,Cottman Av & Oxford Av,40.061286,-75.083656,Fall 2019,511,72,241,32,156,21
-8358235.27967605,4874844.48605161,7602,701028W,Bus,Infodev,70,Westbound,1028,Cottman Av & Oxford Av,40.061233,-75.083305,Fall 2019,42,191,23,113,13,64
-8357329.91825743,4874137.63500277,7603,706467E,Bus,Infodev,70,Eastbound,6467,Cottman Av & Pennway St,40.056373,-75.075172,Fall 2019,59,17,5,11,7,4
-8357301.86574575,4874140.39831406,7604,7017691W,Bus,Infodev,70,Westbound,17691,Cottman Av & Pennway St,40.056392,-75.07492,Fall 2019,15,25,5,13,2,12
-8354915.39850212,4872320.27023291,7605,7017513E,Bus,Infodev,70,Eastbound,17513,Cottman Av & Revere St,40.043876,-75.053482,Fall 2019,74,377,40,195,24,158
-8354861.85382705,4872305.87457878,7606,7017679W,Bus,Infodev,70,Westbound,17679,Cottman Av & Revere St,40.043777,-75.053001,Fall 2019,44,88,28,44,15,22
-8358340.58791434,4874926.66439346,7607,7017697W,Bus,Infodev,70,Westbound,17697,Cottman Av & Rising Sun Av - FS,40.061798,-75.084251,Fall 2019,62,417,23,141,14,92
-8358613.20934729,4875114.14992247,7608,7025540E,Bus,Infodev,70,Eastbound,25540,Cottman Av & Rockwell Av,40.063087,-75.0867,Fall 2019,52,29,29,12,20,13
-8358587.7171839,4875115.74989182,7609,7022808W,Bus,Infodev,70,Westbound,22808,Cottman Av & Rockwell Av,40.063098,-75.086471,Fall 2019,49,80,14,29,15,25
-8355061.44967404,4872435.14539367,7610,701013E,Bus,Infodev,70,Eastbound,1013,Cottman Av & Roosevelt Blvd,40.044666,-75.054794,Fall 2019,195,96,116,68,79,45
-8354962.04136876,4872380.17964434,7611,701023W,Bus,Infodev,70,Westbound,1023,Cottman Av & Roosevelt Blvd,40.044288,-75.053901,Fall 2019,123,163,50,94,42,63
-8355121.67351856,4872501.74451416,7612,7017681W,Bus,Infodev,70,Westbound,17681,Cottman Av & Roosevelt Blvd - FS,40.045124,-75.055335,Fall 2019,340,83,215,47,154,39
-8354077.94197289,4871697.93174228,7613,7022754E,Bus,Infodev,70,Eastbound,22754,Cottman Av & Rowland Av,40.039596,-75.045959,Fall 2019,44,94,3,25,3,19
-8354080.50232117,4871722.94085345,7614,7022453W,Bus,Infodev,70,Westbound,22453,Cottman Av & Rowland Av - FS,40.039768,-75.045982,Fall 2019,135,36,26,6,20,5
-8355254.2550321,4872576.05104786,7615,7022751E,Bus,Infodev,70,Eastbound,22751,Cottman Av & Rupert St,40.045635,-75.056526,Fall 2019,45,71,33,60,30,42
-8355225.31196449,4872578.23226568,7616,706478W,Bus,Infodev,70,Westbound,6478,Cottman Av & Rupert St,40.04565,-75.056266,Fall 2019,43,38,26,22,25,23
-8358952.06587727,4875372.76650423,7617,7020620E,Bus,Infodev,70,Eastbound,20620,Cottman Av & Ryers Av,40.064865,-75.089744,Fall 2019,21,15,5,7,10,3
-8358913.88329193,4875362.14825523,7618,7017700W,Bus,Infodev,70,Westbound,17700,Cottman Av & Ryers Av,40.064792,-75.089401,Fall 2019,8,23,3,10,1,4
-8354257.16635306,4871831.12052606,7619,7022352E,Bus,Infodev,70,Eastbound,22352,Cottman Av & Sackett St,40.040512,-75.047569,Fall 2019,46,131,4,9,1,5
-8354221.43279652,4871827.19463021,7620,7022454W,Bus,Infodev,70,Westbound,22454,Cottman Av & Sackett St,40.040485,-75.047248,Fall 2019,110,86,15,2,13,3
-8358736.32870411,4875225.13022729,7621,7022809W,Bus,Infodev,70,Westbound,22809,Cottman Av & Shelbourne St,40.06385,-75.087806,Fall 2019,0,0,0,0,0,0
-8356939.18684475,4873839.20191798,7622,701009E,Bus,Infodev,70,Eastbound,1009,Cottman Av & Summerdale Av,40.054321,-75.071662,Fall 2019,158,97,25,22,14,11
-8357942.28677628,4874599.26411236,7623,7017501E,Bus,Infodev,70,Eastbound,17501,Cottman Av & Tabor Av,40.059547,-75.080673,Fall 2019,26,7,17,2,11,2
-8357938.83587207,4874618.60820859,7624,7017695W,Bus,Infodev,70,Westbound,17695,Cottman Av & Tabor Av - FS,40.05968,-75.080642,Fall 2019,18,43,9,21,4,18
-8353275.32844426,4870944.7799273,7625,7022758E,Bus,Infodev,70,Eastbound,22758,Cottman Av & Walker St,40.034416,-75.038749,Fall 2019,4,39,1,9,1,15
-8353249.83628087,4870935.32954402,7626,7022801W,Bus,Infodev,70,Westbound,22801,Cottman Av & Walker St,40.034351,-75.03852,Fall 2019,38,7,22,1,12,1
-8357524.39340785,4874282.49172783,7627,7021268E,Bus,Infodev,70,Eastbound,21268,Cottman Av & Whitaker Av,40.057369,-75.076919,Fall 2019,86,36,38,15,28,10
-8357521.05382312,4874302.99872444,7628,701027W,Bus,Infodev,70,Westbound,1027,Cottman Av & Whitaker Av - FS,40.05751,-75.076889,Fall 2019,29,53,6,21,4,10
-8364209.24014947,4872038.46819805,7629,70841E,Bus,Infodev,70,Eastbound,841,Fern Rock Transportation Center,40.041938,-75.13697,Fall 2019,1040,0,489,0,393,0
-8364209.24014947,4872038.46819805,7630,70841W,Bus,Infodev,70,Westbound,841,Fern Rock Transportation Center,40.041938,-75.13697,Fall 2019,0,521,0,187,0,150
-8349562.15550937,4873780.30171301,7631,701227E,Bus,Infodev,70,Eastbound,1227,Frankford Av & Gregg St Loop,40.053916,-75.005393,Fall 2019,0,16,0,15,0,18
-8349562.15550937,4873780.30171301,7632,701227W,Bus,Infodev,70,Westbound,1227,Frankford Av & Gregg St Loop,40.053916,-75.005393,Fall 2019,31,0,19,0,19,0
-8349499.37131656,4873885.74059906,7633,7021858W,Bus,Infodev,70,Westbound,21858,Frankford Av & Linden Av,40.054641,-75.004829,Fall 2019,2,0,0,0,1,0
-8356881.52334851,4873880.21411925,7634,7030995E,Bus,Infodev,70,Eastbound,30995,Glendale Av & Cottman Av,40.054603,-75.071144,Fall 2019,105,0,0,0,0,0
-8363496.6840889,4872606.588141,7635,7017928E,Bus,Infodev,70,Eastbound,17928,Godfrey Av & 6th St,40.045845,-75.130569,Fall 2019,0,1,0,0,0,0
-8363471.19192551,4872620.40257119,7636,7017709W,Bus,Infodev,70,Westbound,17709,Godfrey Av & 6th St,40.04594,-75.13034,Fall 2019,0,0,0,0,0,0
-8363681.02916566,4872623.74712033,7637,7017926E,Bus,Infodev,70,Eastbound,17926,Godfrey Av & 7th St,40.045963,-75.132225,Fall 2019,14,30,6,6,4,5
-8363658.87658699,4872640.90612936,7638,7017710W,Bus,Infodev,70,Westbound,17710,Godfrey Av & 7th St,40.046081,-75.132026,Fall 2019,18,16,4,6,3,6
-8364064.85876991,4872667.51719364,7639,7017711W,Bus,Infodev,70,Westbound,17711,Godfrey Av & 10th St,40.046264,-75.135673,Fall 2019,14,17,12,12,9,11
-8363944.29976138,4872642.50569952,7640,7024123E,Bus,Infodev,70,Eastbound,24123,Godfrey Av & Franklin St - MBNS,40.046092,-75.13459,Fall 2019,5,1,0,0,3,0
-8349346.5296557,4873743.21657835,7641,7022785E,Bus,Infodev,70,Eastbound,22785,Linden Av & Cottage St,40.053661,-75.003456,Fall 2019,1,2,0,3,1,2
-8349349.86924042,4873722.71073993,7642,7022787W,Bus,Infodev,70,Westbound,22787,Linden Av & Cottage St - FS,40.05352,-75.003486,Fall 2019,2,0,0,0,0,0
-8349101.84941494,4873434.17918543,7643,7022786W,Bus,Infodev,70,Westbound,22786,Linden Av & Ditman St,40.051536,-75.001258,Fall 2019,0,0,1,0,0,0
-8349050.97640764,4873401.45814323,7644,7022783E,Bus,Infodev,70,Eastbound,22783,Linden Av & Ditman St - MBNS,40.051311,-75.000801,Fall 2019,0,2,0,0,1,1
-8349210.60855744,4873586.73338128,7645,7022784E,Bus,Infodev,70,Eastbound,22784,Linden Av & Jackson St,40.052585,-75.002235,Fall 2019,0,2,0,1,0,0
-8349236.87995727,4873592.25969746,7646,7022788W,Bus,Infodev,70,Westbound,22788,Linden Av & Jackson St,40.052623,-75.002471,Fall 2019,1,0,0,0,2,0
-8348964.25852432,4873273.91982311,7647,7022789W,Bus,Infodev,70,Westbound,22789,Linden Av & Torresdale Av,40.050434,-75.000022,Fall 2019,8,0,2,0,0,0
-8362881.75522176,4873875.26937677,7648,701003E,Bus,Infodev,70,Eastbound,1003,Oak Lane & Cheltenham Av,40.054569,-75.125045,Fall 2019,56,41,47,26,26,21
-8362827.43131026,4873927.91646756,7649,701030W,Bus,Infodev,70,Westbound,1030,Oak Lane Rd & Valley Rd,40.054931,-75.124557,Fall 2019,34,37,19,27,12,19
-8362603.2338558,4874046.59159844,7650,7022728E,Bus,Infodev,70,Eastbound,22728,Oak Ln & Asbury Av - FS,40.055747,-75.122543,Fall 2019,2,1,0,1,2,0
-8361299.57129912,4874920.99188425,7651,7022733E,Bus,Infodev,70,Eastbound,22733,Oak Ln & Ashbourne Rd,40.061759,-75.110832,Fall 2019,0,1,0,4,2,0
-8362246.45488781,4874274.20167741,7652,7022729E,Bus,Infodev,70,Eastbound,22729,Oak Ln & Barclay Rd,40.057312,-75.119338,Fall 2019,4,5,0,5,0,1
