X,Y,FID,GIS_DB_ID,Mode,Source,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,WKDY_ONS,WKDY_OFFS,SAT_ONS,SAT_OFFS,SUN_ONS,SUN_OFFS
-8367369.4891736,4859085.09202241,708,27515S,Bus,Infodev,27,Southbound,515,15th St & Market St,39.952796,-75.165359,Fall 2021,77,211,10,101,3,66
-8367369.4891736,4859085.09202241,709,4515S,Bus,Infodev,4,Southbound,515,15th St & Market St,39.952796,-75.165359,Fall 2021,123,171,45,94,42,70
-8367372.94007782,4859040.80095605,710,BSO31564S,Bus,Infodev,BSO,Southbound,31564,15th St & Market St - FS,39.952491,-75.16539,Fall 2021,39,239,66,164,58,140
-8367372.94007782,4859040.80095605,711,MFO31564W,Bus,Infodev,MFO,Westbound,31564,15th St & Market St - FS,39.952491,-75.16539,Fall 2021,151,66,135,88,93,78
-8367388.97008449,4858940.02136396,712,3130828E,Bus,Infodev,31,Eastbound,30828,15th St & Ranstead St,39.951797,-75.165534,Fall 2021,0,60,0,39,0,24
-8367388.97008449,4858940.02136396,713,3130828W,Bus,Infodev,31,Westbound,30828,15th St & Ranstead St,39.951797,-75.165534,Fall 2021,79,0,47,0,35,0
-8367718.58709673,4856957.02059474,714,2715202S,Bus,Infodev,27,Southbound,15202,15th St & Washington Av,39.93814,-75.168495,Fall 2021,11,18,6,5,2,6
-8367718.58709673,4856957.02059474,715,3215202S,Bus,Infodev,32,Southbound,15202,15th St & Washington Av,39.93814,-75.168495,Fall 2021,2,21,2,7,6,9
-8367485.03880505,4859284.62209504,716,2714934N,Bus,Infodev,27,Northbound,14934,16th St & Arch St - FS,39.95417,-75.166397,Fall 2021,43,9,13,1,6,3
-8367761.89037865,4857678.7655676,717,22654N,Bus,Infodev,2,Northbound,2654,16th St & Bainbridge St,39.943111,-75.168884,Fall 2021,16,4,8,2,3,3
-8366818.34637469,4863326.62266154,718,22655N,Bus,Infodev,2,Northbound,2655,16th St & Berks St,39.981998,-75.160408,Fall 2021,10,32,1,6,2,6
-8367156.31234873,4861327.78513397,719,226150N,Bus,Infodev,2,Northbound,26150,16th St & Brown St,39.968238,-75.163444,Fall 2021,5,14,2,7,1,7
-8366111.69024713,4867561.53670325,720,H18167S,Bus,Infodev,H,Southbound,18167,16th St & Butler St,40.011142,-75.15406,Fall 2021,1,10,3,10,0,3
-8366111.69024713,4867561.53670325,721,XH18167S,Bus,Infodev,XH,Southbound,18167,16th St & Butler St,40.011142,-75.15406,Fall 2021,3,9,2,6,1,6
-8367355.0176398,4860114.44299613,722,22657N,Bus,Infodev,2,Northbound,2657,16th St & Callowhill St,39.959884,-75.165229,Fall 2021,12,23,4,15,3,8
-8367852.72708314,4857136.47190037,723,226146N,Bus,Infodev,2,Northbound,26146,16th St & Carpenter St,39.939376,-75.1697,Fall 2021,13,6,4,0,3,1
-8367810.31435714,4857392.44243812,724,22658N,Bus,Infodev,2,Northbound,2658,16th St & Catherine St,39.941139,-75.169319,Fall 2021,12,13,4,1,6,0
-8366893.93230893,4862877.72076209,725,22659N,Bus,Infodev,2,Northbound,2659,16th St & Cecil B Moore Av,39.978908,-75.161087,Fall 2021,35,30,14,14,6,5
-8367456.09573744,4859493.4504378,726,23024N,Bus,Infodev,2,Northbound,3024,16th St & Cherry St,39.955608,-75.166137,Fall 2021,30,27,11,2,8,5
-8367456.09573744,4859493.4504378,727,273024N,Bus,Infodev,27,Northbound,3024,16th St & Cherry St,39.955608,-75.166137,Fall 2021,39,5,2,0,3,0
-8367568.19446467,4858844.76090288,728,22660N,Bus,Infodev,2,Northbound,2660,16th St & Chestnut St,39.951141,-75.167144,Fall 2021,105,91,55,41,31,26
-8367828.90471211,4857279.9191262,729,215403N,Bus,Infodev,2,Northbound,15403,16th St & Christian St,39.940364,-75.169486,Fall 2021,26,20,3,4,6,1
-8366597.48850495,4864660.08271196,730,23026N,Bus,Infodev,2,Northbound,3026,16th St & Cumberland St,39.991176,-75.158424,Fall 2021,17,42,1,13,1,10
-8366674.74423156,4864207.77878876,731,23027N,Bus,Infodev,2,Northbound,3027,16th St & Dauphin St,39.988063,-75.159118,Fall 2021,17,17,6,6,7,5
-8366747.76981752,4863771.04101167,732,23028N,Bus,Infodev,2,Northbound,3028,16th St & Diamond St,39.985057,-75.159774,Fall 2021,11,26,1,10,0,8
-8368031.95146331,4856064.89372639,733,23029N,Bus,Infodev,2,Northbound,3029,16th St & Dickinson St,39.931995,-75.17131,Fall 2021,23,7,11,4,9,0
-8367903.71140992,4856819.67574953,734,23030N,Bus,Infodev,2,Northbound,3030,16th St & Ellsworth St,39.937194,-75.170158,Fall 2021,13,6,4,3,6,2
-8366143.97289946,4867368.089727,735,H18166S,Bus,Infodev,H,Southbound,18166,16th St & Erie Av - FS,40.009811,-75.15435,Fall 2021,1,18,0,9,0,10
-8366143.97289946,4867368.089727,736,XH18166S,Bus,Infodev,XH,Southbound,18166,16th St & Erie Av - FS,40.009811,-75.15435,Fall 2021,9,54,0,9,3,7
-8367183.47430449,4861150.58204065,737,23031N,Bus,Infodev,2,Northbound,3031,16th St & Fairmount Av,39.967018,-75.163688,Fall 2021,10,10,2,10,2,7
-8367928.31301739,4856668.54053999,738,23032N,Bus,Infodev,2,Northbound,3032,16th St & Federal St,39.936153,-75.170379,Fall 2021,29,9,9,2,4,4
-8367787.38254204,4857535.89335992,739,23033N,Bus,Infodev,2,Northbound,3033,16th St & Fitzwater St,39.942127,-75.169113,Fall 2021,33,21,10,7,6,6
-8367064.58508832,4861835.88170113,740,245N,Bus,Infodev,2,Northbound,45,16th St & Girard Av,39.971736,-75.16262,Fall 2021,39,14,11,12,7,7
-8367253.93954216,4860727.19565087,741,231769N,Bus,Infodev,2,Northbound,31769,16th St & Green St,39.964103,-75.164321,Fall 2021,3,14,1,2,1,5
-8367320.17463918,4860316.17227415,742,23036N,Bus,Infodev,2,Northbound,3036,16th St & Hamilton St,39.961273,-75.164916,Fall 2021,2,13,1,0,1,2
-8368237.44724332,4854834.48529982,743,23037N,Bus,Infodev,2,Northbound,3037,16th St & Jackson St,39.923519,-75.173156,Fall 2021,24,3,10,1,10,0
-8366962.72775424,4862474.88854006,744,23038N,Bus,Infodev,2,Northbound,3038,16th St & Jefferson St,39.976135,-75.161705,Fall 2021,8,14,3,7,2,3
-8367503.62916001,4859209.83415276,745,23040N,Bus,Infodev,2,Northbound,3040,16th St & JFK Blvd,39.953655,-75.166564,Fall 2021,99,60,27,19,15,11
-8367629.4201846,4858466.34193586,746,23042N,Bus,Infodev,2,Northbound,3042,16th St & Locust St,39.948535,-75.167694,Fall 2021,33,49,15,16,12,13
-8367716.80598488,4857953.48091138,747,215404N,Bus,Infodev,2,Northbound,15404,16th St & Lombard St,39.945003,-75.168479,Fall 2021,21,18,5,3,5,3
-8367532.57222761,4859055.17737889,748,221213N,Bus,Infodev,2,Northbound,21213,16th St & Market St,39.95259,-75.166824,Fall 2021,95,94,31,31,21,19
-8366995.78964301,4862277.03751669,749,23044N,Bus,Infodev,2,Northbound,3044,16th St & Master St,39.974773,-75.162002,Fall 2021,4,9,2,7,3,8
-8368176.33284287,4855187.21777394,750,23045N,Bus,Infodev,2,Northbound,3045,16th St & McKean St,39.925949,-75.172607,Fall 2021,24,2,7,0,8,1
-8368144.05019054,4855359.37899294,751,23046N,Bus,Infodev,2,Northbound,3046,16th St & Mifflin St,39.927135,-75.172317,Fall 2021,31,6,12,4,9,3
-8366855.6384041,4863115.53454728,752,23047N,Bus,Infodev,2,Northbound,3047,16th St & Montgomery Av,39.980545,-75.160743,Fall 2021,10,15,5,6,2,6
-8368114.3278865,4855541.55958474,753,23048N,Bus,Infodev,2,Northbound,3048,16th St & Moore St,39.92839,-75.17205,Fall 2021,40,9,24,2,13,2
-8368084.60558246,4855719.38848312,754,23049N,Bus,Infodev,2,Northbound,3049,16th St & Morris St,39.929615,-75.171783,Fall 2021,47,3,18,4,15,7
-8368416.6716235,4853779.70118928,755,210848N,Bus,Infodev,2,Northbound,10848,16th St & Moyamensing Av - FS,39.916252,-75.174766,Fall 2021,25,0,6,0,5,0
-8367237.79821599,4860822.47416993,756,23035N,Bus,Infodev,2,Northbound,3035,16th St & Mt Vernon St,39.964759,-75.164176,Fall 2021,3,19,1,3,0,4
-8366783.50337407,4863548.90199047,757,23051N,Bus,Infodev,2,Northbound,3051,16th St & Norris St,39.983528,-75.160095,Fall 2021,11,8,2,8,2,2
-8367207.29667552,4861006.49792209,758,226149N,Bus,Infodev,2,Northbound,26149,16th St & North St,39.966026,-75.163902,Fall 2021,9,8,2,4,1,3
-8368392.84925247,4853906.40870813,759,23052N,Bus,Infodev,2,Northbound,3052,16th St & Oregon Av,39.917125,-75.174552,Fall 2021,18,1,6,0,3,1
-8366928.66399006,4862682.62183146,760,23053N,Bus,Infodev,2,Northbound,3053,16th St & Oxford St,39.977565,-75.161399,Fall 2021,12,4,6,11,6,5
-8367695.65528163,4858084.16212402,761,243N,Bus,Infodev,2,Northbound,43,16th St & Pine St,39.945903,-75.168289,Fall 2021,7,7,1,4,1,2
-8367096.86774065,4861641.96527766,762,23055N,Bus,Infodev,2,Northbound,3055,16th St & Poplar St,39.970401,-75.16291,Fall 2021,10,21,3,10,0,7
-8368328.3952673,4854285.67007546,763,23056N,Bus,Infodev,2,Northbound,3056,16th St & Porter S,39.919738,-75.173973,Fall 2021,24,1,4,1,4,0
-8367434.8337147,4859626.91118471,764,23057N,Bus,Infodev,2,Northbound,3057,16th St & Race St,39.956527,-75.165946,Fall 2021,8,41,4,3,5,3
-8367434.8337147,4859626.91118471,765,273057N,Bus,Infodev,27,Northbound,3057,16th St & Race St,39.956527,-75.165946,Fall 2021,31,3,6,3,2,0
-8368003.89895163,4856240.98988601,766,23058N,Bus,Infodev,2,Northbound,3058,16th St & Reed St,39.933208,-75.171058,Fall 2021,43,17,17,5,13,6
-8367133.38053363,4861434.25375926,767,23059N,Bus,Infodev,2,Northbound,3059,16th St & Ridge Av,39.968971,-75.163238,Fall 2021,4,17,1,6,2,6
-8368299.45219969,4854472.33062032,768,23060N,Bus,Infodev,2,Northbound,3060,16th St & Ritner St,39.921024,-75.173713,Fall 2021,39,2,9,0,4,0
-8368359.7873637,4854101.91591807,769,23061N,Bus,Infodev,2,Northbound,3061,16th St & Shunk St,39.918472,-75.174255,Fall 2021,21,1,2,0,4,0
-8368211.17584349,4855016.07563961,770,241N,Bus,Infodev,2,Northbound,41,16th St & Snyder Av,39.92477,-75.17292,Fall 2021,81,23,37,3,22,0
-8367740.62835591,4857805.52281346,771,23063N,Bus,Infodev,2,Northbound,3063,16th St & South St,39.943984,-75.168693,Fall 2021,18,10,6,6,4,3
-8367288.00330634,4860523.86040531,772,213188N,Bus,Infodev,2,Northbound,13188,16th St & Spring Garden St,39.962703,-75.164627,Fall 2021,27,109,5,9,6,5
-8367658.25193272,4858289.77071214,773,23064N,Bus,Infodev,2,Northbound,3064,16th St & Spruce St,39.947319,-75.167953,Fall 2021,14,14,8,10,6,9
-8366710.47778811,4864002.77406575,774,23066N,Bus,Infodev,2,Northbound,3066,16th St & Susquehanna Av,39.986652,-75.159439,Fall 2021,16,31,4,16,4,11
-8368061.67376735,4855887.63932575,775,23067N,Bus,Infodev,2,Northbound,3067,16th St & Tasker St,39.930774,-75.171577,Fall 2021,31,8,6,4,8,2
-8367026.40250298,4862092.55443201,776,23068N,Bus,Infodev,2,Northbound,3068,16th St & Thompson St,39.973503,-75.162277,Fall 2021,5,17,3,1,0,5
-8367220.87765339,4860925.59676802,777,226148N,Bus,Infodev,2,Northbound,26148,16th St & Wallace St,39.965469,-75.164024,Fall 2021,7,8,3,2,1,0
-8367605.59781358,4858626.50752874,778,23069N,Bus,Infodev,2,Northbound,3069,16th St & Walnut St,39.949638,-75.16748,Fall 2021,32,63,18,28,15,21
-8367882.44938718,4856964.86063262,779,242N,Bus,Infodev,2,Northbound,42,16th St & Washington Av,39.938194,-75.169967,Fall 2021,24,15,14,9,1,9
-8367969.94650694,4856428.12269606,780,23072N,Bus,Infodev,2,Northbound,3072,16th St & Wharton St,39.934497,-75.170753,Fall 2021,26,12,12,2,16,2
-8368268.95065921,4854651.15645203,781,23073N,Bus,Infodev,2,Northbound,3073,16th St & Wolf St,39.922256,-75.173439,Fall 2021,21,3,5,0,4,1
-8366633.11074201,4864441.12028819,782,23074N,Bus,Infodev,2,Northbound,3074,16th St & York St,39.989669,-75.158744,Fall 2021,19,26,6,12,4,10
-8368279.08073287,4855776.87507704,783,22699S,Bus,Infodev,2,Southbound,2699,17th St &  Morris St,39.930011,-75.17353,Fall 2021,8,22,6,22,2,10
-8366522.68180714,4866282.03710829,784,215397S,Bus,Infodev,2,Southbound,15397,17th St & Allegheny Av,40.002338,-75.157752,Fall 2021,47,30,10,5,9,2
-8366510.88194111,4866247.59579465,785,23075N,Bus,Infodev,2,Northbound,3075,17th St & Allegheny Av,40.002101,-75.157646,Fall 2021,29,50,2,16,4,13
-8367672.72346652,4859419.24181029,786,23076S,Bus,Infodev,2,Southbound,3076,17th St & Arch St,39.955097,-75.168083,Fall 2021,31,40,9,7,3,10
-8367950.46559605,4857735.24711884,787,23077S,Bus,Infodev,2,Southbound,3077,17th St & Bainbridge St,39.9435,-75.170578,Fall 2021,2,11,2,1,0,4
-8367648.90109549,4859561.56021404,788,23078S,Bus,Infodev,2,Southbound,3078,17th St & Ben Franklin Pkwy,39.956077,-75.167869,Fall 2021,6,5,1,3,1,2
-8367006.03103616,4863393.16065762,789,23079S,Bus,Infodev,2,Southbound,3079,17th St & Berks St,39.982456,-75.162094,Fall 2021,21,15,5,0,7,0
-8367344.88756614,4861375.42716077,790,23080S,Bus,Infodev,2,Southbound,3080,17th St & Brown St,39.968566,-75.165138,Fall 2021,12,6,2,2,4,2
-8367545.26264957,4860172.10026211,791,23081S,Bus,Infodev,2,Southbound,3081,17th St & Callowhill St,39.960281,-75.166938,Fall 2021,21,12,3,10,4,9
-8366634.89185386,4865616.19289675,792,22661S,Bus,Infodev,2,Southbound,2661,17th St & Cambria St,39.997756,-75.15876,Fall 2021,11,7,4,4,5,0
-8366622.09011242,4865582.48045417,793,22662N,Bus,Infodev,2,Northbound,2662,17th St & Cambria St - FS,39.997524,-75.158645,Fall 2021,7,13,1,7,1,5
-8368042.9720929,4857192.51480079,794,22663S,Bus,Infodev,2,Southbound,2663,17th St & Carpenter St,39.939762,-75.171409,Fall 2021,1,11,0,3,1,0
-8367998.77825506,4857448.92236153,795,22664S,Bus,Infodev,2,Southbound,2664,17th St & Catherine St,39.941528,-75.171012,Fall 2021,4,18,2,3,0,3
-8367081.61697041,4862951.37414765,796,22665S,Bus,Infodev,2,Southbound,2665,17th St & Cecil B Moore Av,39.979415,-75.162773,Fall 2021,23,35,14,15,6,11
-8367757.660238,4858899.65172775,797,22666S,Bus,Infodev,2,Southbound,2666,17th St & Chestnut St,39.951519,-75.168846,Fall 2021,65,66,31,39,24,26
-8368017.47992951,4857337.55994097,798,22667S,Bus,Infodev,2,Southbound,2667,17th St & Christian St,39.940761,-75.17118,Fall 2021,13,17,1,3,1,3
-8366567.76620091,4866012.03204021,799,22668S,Bus,Infodev,2,Southbound,2668,17th St & Clearfield Rd - FS,40.00048,-75.158157,Fall 2021,7,9,4,0,1,0
-8366551.62487474,4866014.79308823,800,22669N,Bus,Infodev,2,Northbound,2669,17Th St & Clearfield St,40.000499,-75.158012,Fall 2021,5,8,0,3,2,3
-8366786.84295879,4864723.86895837,801,22670S,Bus,Infodev,2,Southbound,2670,17th St & Cumberland St,39.991615,-75.160125,Fall 2021,28,17,8,3,6,5
-8366860.75910068,4864284.34790395,802,22671S,Bus,Infodev,2,Southbound,2671,17th St & Dauphin St,39.98859,-75.160789,Fall 2021,31,20,9,3,11,2
-8366938.01482729,4863829.8818076,803,22672S,Bus,Infodev,2,Southbound,2672,17th St & Diamond St,39.985462,-75.161483,Fall 2021,62,18,22,3,19,4
-8368219.63612479,4856131.81860984,804,22673S,Bus,Infodev,2,Southbound,2673,17th St & Dickinson St,39.932456,-75.172996,Fall 2021,9,16,3,5,1,7
-8368093.06586376,4856875.13612445,805,22674S,Bus,Infodev,2,Southbound,2674,17th St & Ellsworth St,39.937576,-75.171859,Fall 2021,3,12,3,3,1,4
-8366336.77825751,4867402.38959191,806,22675S,Bus,Infodev,2,Southbound,2675,17th St & Erie Av,40.010047,-75.156082,Fall 2021,61,1,18,0,15,0
-8366325.64630843,4867358.06139906,807,22676N,Bus,Infodev,2,Northbound,2676,17th St & Erie Av,40.009742,-75.155982,Fall 2021,2,57,2,19,0,19
-8366336.77825751,4867402.38959191,808,532675S,Bus,Infodev,53,Southbound,2675,17th St & Erie Av,40.010047,-75.156082,Fall 2021,5,16,5,6,1,8
-8367376.27966254,4861182.10072029,809,22677S,Bus,Infodev,2,Southbound,2677,17th St & Fairmount Av,39.967235,-75.16542,Fall 2021,10,11,7,6,5,1
-8368115.99767886,4856736.0502198,810,22678S,Bus,Infodev,2,Southbound,2678,17th St & Federal St,39.936618,-75.172065,Fall 2021,2,19,2,7,1,5
-8367975.06720352,4857595.13280644,811,22679S,Bus,Infodev,2,Southbound,2679,17th St & Fitzwater St,39.942535,-75.170799,Fall 2021,8,6,2,8,3,4
-8367591.12627977,4860046.32942809,812,224172S,Bus,Infodev,2,Southbound,24172,17th St & Franklintown Blvd,39.959415,-75.16735,Fall 2021,9,9,1,4,5,2
-8367257.39044637,4861896.30886625,813,232S,Bus,Infodev,2,Southbound,32,17th St & Girard Av,39.972152,-75.164352,Fall 2021,17,49,9,17,5,13
-8367444.18455193,4860779.33728814,814,22681S,Bus,Infodev,2,Southbound,2681,17th St & Green St,39.964462,-75.16603,Fall 2021,15,2,6,3,4,1
-8367512.97999723,4860374.26641873,815,22682S,Bus,Infodev,2,Southbound,2682,17th St & Hamilton St - MBNS,39.961673,-75.166648,Fall 2021,5,4,0,0,0,0
-8366748.66037345,4864939.49566044,816,231S,Bus,Infodev,2,Southbound,31,17th St & Huntingdon St,39.993099,-75.159782,Fall 2021,37,32,14,8,6,6
-8366643.35213516,4865761.5064601,817,22684N,Bus,Infodev,2,Northbound,2684,17th St & Indiana Av,39.998756,-75.158836,Fall 2021,2,1,1,1,1,1
-8368423.46211243,4854888.62819546,818,22685S,Bus,Infodev,2,Southbound,2685,17th St & Jackson St,39.923892,-75.174827,Fall 2021,1,27,1,3,1,6
-8367150.41241572,4862535.31959467,819,22686S,Bus,Infodev,2,Southbound,2686,17th St & Jefferson St,39.976551,-75.163391,Fall 2021,14,10,10,3,6,5
-8367693.87416977,4859277.94198409,820,22687S,Bus,Infodev,2,Southbound,2687,17th St & JFK Blvd,39.954124,-75.168273,Fall 2021,66,78,20,26,13,12
-8368610.36753748,4853775.20186837,821,22688S,Bus,Infodev,2,Southbound,2688,17th St & Johnston St,39.916221,-75.176506,Fall 2021,0,11,0,3,0,1
-8366705.35709153,4865198.8641742,822,22689S,Bus,Infodev,2,Southbound,2689,17th St & Lehigh Av,39.994884,-75.159393,Fall 2021,27,28,13,6,6,10
-8366700.23639495,4865127.37368863,823,247N,Bus,Infodev,2,Northbound,47,17th St & Lehigh Av,39.994392,-75.159347,Fall 2021,20,35,4,10,7,8
-8367828.12547567,4858480.86273538,824,215400S,Bus,Infodev,2,Southbound,15400,17th St & Locust St - FS,39.948635,-75.169479,Fall 2021,19,13,11,9,7,5
-8367907.05099464,4858007.20520181,825,22692S,Bus,Infodev,2,Southbound,2692,17th St & Lombard St,39.945373,-75.170188,Fall 2021,6,17,6,1,1,2
-8367716.02674844,4859132.86850888,826,234S,Bus,Infodev,2,Southbound,34,17th St & Market St,39.953125,-75.168472,Fall 2021,60,64,14,25,9,22
-8367185.14409685,4862335.72419305,827,22694S,Bus,Infodev,2,Southbound,2694,17th St & Master St,39.975177,-75.163703,Fall 2021,10,1,6,3,9,0
-8368363.12694842,4855244.70128943,828,22695S,Bus,Infodev,2,Southbound,2695,17th St & McKean St,39.926345,-75.174285,Fall 2021,3,11,0,7,0,5
-8368333.40464438,4855421.94422203,829,22696S,Bus,Infodev,2,Southbound,2696,17th St & Mifflin St,39.927566,-75.174018,Fall 2021,4,30,4,13,1,8
-8367043.32306558,4863176.98643946,830,22697S,Bus,Infodev,2,Southbound,2697,17th St & Montgomery Av,39.980968,-75.162429,Fall 2021,5,8,4,5,7,0
-8368302.9031039,4855599.19031592,831,22698S,Bus,Infodev,2,Southbound,2698,17th St & Moore St,39.928787,-75.173744,Fall 2021,7,28,1,11,2,10
-8368577.19432922,4853694.3595783,832,22700S,Bus,Infodev,2,Southbound,2700,17th St & Moyamensing Av,39.915664,-75.176208,Fall 2021,2,20,0,3,1,1
-8366970.29747962,4863610.93769817,833,22701S,Bus,Infodev,2,Southbound,2701,17th St & Norris St,39.983955,-75.161773,Fall 2021,16,8,14,1,9,2
-8367398.32092172,4861065.17708899,834,231592S,Bus,Infodev,2,Southbound,31592,17th St & North St,39.96643,-75.165618,Fall 2021,2,6,0,1,2,1
-8366450.5467771,4866725.57053077,835,215396S,Bus,Infodev,2,Southbound,15396,17th St & Ontario St,40.00539,-75.157104,Fall 2021,24,3,11,0,4,0
-8366436.96579923,4866692.29030348,836,22702N,Bus,Infodev,2,Northbound,2702,17th St & Ontario St,40.005161,-75.156982,Fall 2021,4,22,1,7,0,5
-8368578.08488514,4853979.56017608,837,22703S,Bus,Infodev,2,Southbound,2703,17th St & Oregon St,39.917629,-75.176216,Fall 2021,1,38,1,15,1,12
-8367116.34865154,4862742.47306889,838,22704S,Bus,Infodev,2,Southbound,2704,17th St & Oxford St,39.977977,-75.163085,Fall 2021,13,8,2,3,3,4
-8367885.90029139,4858136.28988737,839,235S,Bus,Infodev,2,Southbound,35,17th St & Pine St,39.946262,-75.169998,Fall 2021,9,9,2,4,6,3
-8368515.18937285,4854348.80913647,840,22706S,Bus,Infodev,2,Southbound,2706,17th St & Porter St,39.920173,-75.175651,Fall 2021,1,19,0,4,0,3
-8366298.48435268,4867542.78773281,841,232429N,Bus,Infodev,2,Northbound,32429,17th St & Pulaski Av,40.011013,-75.155738,Fall 2021,0,1,0,0,0,0
-8367628.52962868,4859684.56562031,842,22707S,Bus,Infodev,2,Southbound,2707,17th St & Race St,39.956924,-75.167686,Fall 2021,5,3,0,0,0,0
-8368189.02326482,4856304.72207646,843,22708S,Bus,Infodev,2,Southbound,2708,17th St & Reed St,39.933647,-75.172721,Fall 2021,3,22,0,11,0,6
-8367298.13338,4861671.88771461,844,22709S,Bus,Infodev,2,Southbound,2709,17th St & Ridge Av,39.970607,-75.164718,Fall 2021,10,8,7,3,4,1
-8368481.23692815,4854524.29428848,845,22710S,Bus,Infodev,2,Southbound,2710,17th St & Ritner St,39.921382,-75.175346,Fall 2021,0,32,0,7,0,4
-8366657.82366896,4865469.86428879,846,22711S,Bus,Infodev,2,Southbound,2711,17th St & Sedgley Av,39.996749,-75.158966,Fall 2021,1,0,0,1,1,0
-8366641.6823428,4865458.23946708,847,22712N,Bus,Infodev,2,Northbound,2712,17th St & Sedgley Av - FS,39.996669,-75.158821,Fall 2021,6,1,1,0,0,3
-8368546.58146925,4854168.82758367,848,22713S,Bus,Infodev,2,Southbound,2713,17th St & Shunk St,39.918933,-75.175933,Fall 2021,3,13,1,3,0,1
-8368392.07001603,4855067.02604326,849,237S,Bus,Infodev,2,Southbound,37,17th St & Snyder Av,39.925121,-75.174545,Fall 2021,9,58,4,32,2,21
-8367929.20357331,4857860.40789591,850,22715S,Bus,Infodev,2,Southbound,2715,17th St & South St,39.944362,-75.170387,Fall 2021,27,17,6,5,2,5
-8367478.24831611,4860599.23919998,851,233S,Bus,Infodev,2,Southbound,33,17th St & Spring Garden St,39.963222,-75.166336,Fall 2021,99,35,8,9,9,11
-8367849.38749841,4858346.69135592,852,215401S,Bus,Infodev,2,Southbound,15401,17th St & Spruce St,39.947711,-75.16967,Fall 2021,3,6,5,8,5,6
-8367606.4883695,4859814.25301725,853,215398S,Bus,Infodev,2,Southbound,15398,17th St & Summer St - FS,39.957817,-75.167488,Fall 2021,1,1,1,1,0,1
-8366895.6021013,4864058.12928236,854,22718S,Bus,Infodev,2,Southbound,2718,17th St & Susquehanna Av,39.987033,-75.161102,Fall 2021,25,14,21,7,9,6
-8368250.24898476,4855954.12750185,855,22720S,Bus,Infodev,2,Southbound,2720,17th St & Tasker St,39.931232,-75.173271,Fall 2021,7,32,0,10,4,11
-8367214.86640089,4862150.07792367,856,22721S,Bus,Infodev,2,Southbound,2721,17th St & Thompson St,39.973899,-75.16397,Fall 2021,8,7,3,0,3,1
-8366413.1434282,4866945.01936592,857,22722S,Bus,Infodev,2,Southbound,2722,17th St & Tioga St,40.0069,-75.156768,Fall 2021,40,1,19,0,15,0
-8366402.12279861,4866906.21580803,858,22723N,Bus,Infodev,2,Northbound,2723,17th St & Tioga St,40.006633,-75.156669,Fall 2021,6,23,1,15,5,8
-8366376.63063522,4867160.11300089,859,22724S,Bus,Infodev,2,Southbound,2724,17th St & Venango St,40.00838,-75.15644,Fall 2021,10,0,4,0,6,0
-8366364.7194497,4867126.39531206,860,22725N,Bus,Infodev,2,Northbound,2725,17th St & Venango St,40.008148,-75.156333,Fall 2021,1,17,0,5,1,3
-8367582.66599847,4859961.51489192,861,22726S,Bus,Infodev,2,Southbound,2726,17th St & Vine St,39.958831,-75.167274,Fall 2021,16,10,3,1,3,4
-8367411.12266316,4860977.5942025,862,22727S,Bus,Infodev,2,Southbound,2727,17th St & Wallace St,39.965827,-75.165733,Fall 2021,5,9,2,1,5,3
-8367794.95226741,4858689.67417983,863,215399S,Bus,Infodev,2,Southbound,15399,17th St & Walnut St,39.950073,-75.169181,Fall 2021,50,63,25,25,12,18
-8368070.13404866,4857022.49961953,864,236S,Bus,Infodev,2,Southbound,36,17th St & Washington Av,39.938591,-75.171653,Fall 2021,14,28,5,10,5,12
-8366485.38977772,4866512.08489802,865,22729S,Bus,Infodev,2,Southbound,2729,17th St & Westmoreland St,40.003921,-75.157417,Fall 2021,7,4,5,0,4,0
-8366472.58803628,4866472.12043297,866,22730N,Bus,Infodev,2,Northbound,2730,17th St & Westmoreland St,40.003646,-75.157302,Fall 2021,2,15,2,9,0,5
-8368156.74061249,4856483.58088543,867,22731S,Bus,Infodev,2,Southbound,2731,17th St & Wharton St,39.934879,-75.172431,Fall 2021,2,27,1,10,1,7
-8368452.29386055,4854705.44350188,868,22732S,Bus,Infodev,2,Southbound,2732,17th St & Wolf St,39.92263,-75.175086,Fall 2021,0,14,0,3,0,3
-8366820.79540348,4864505.48631224,869,22733S,Bus,Infodev,2,Southbound,2733,17th St & York St,39.990112,-75.16043,Fall 2021,35,15,20,4,13,2
-8367830.68582396,4859426.93856976,870,3215947N,Bus,Infodev,32,Northbound,15947,18th St & Arch St,39.95515,-75.169502,Fall 2021,41,9,27,4,12,2
-8366392.77196138,4868059.48744445,871,216414N,Bus,Infodev,2,Northbound,16414,18th St & Hunting Park Av,40.014568,-75.156585,Fall 2021,0,19,0,0,0,0
-8366392.77196138,4868059.48744445,872,5316414N,Bus,Infodev,53,Northbound,16414,18th St & Hunting Park Av,40.014568,-75.156585,Fall 2021,49,20,12,7,8,5
-8366392.77196138,4868059.48744445,873,H16414N,Bus,Infodev,H,Northbound,16414,18th St & Hunting Park Av,40.014568,-75.156585,Fall 2021,0,1,0,0,0,0
-8366392.77196138,4868059.48744445,874,XH16414N,Bus,Infodev,XH,Northbound,16414,18th St & Hunting Park Av,40.014568,-75.156585,Fall 2021,0,0,0,0,0,0
-8366438.63559159,4867861.52504968,875,216483S,Bus,Infodev,2,Southbound,16483,18th St & Pike St,40.013206,-75.156997,Fall 2021,7,0,0,0,0,0
