X,Y,FID,GIS_DB_ID,Mode,Source,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,WKDY_ONS,WKDY_OFFS
-8349931.84753829,4874623.55332195,1253,1923845N,Bus,UTA,19,Northbound,23845,ACADEMY RD & OUTLOOK AV,40.059714,-75.008714,Fall 2015,0,2
-8349843.4598626,4874726.52859627,1254,1923846N,Bus,UTA,19,Northbound,23846,OUTLOOK AV & LANSFORD ST,40.060422,-75.00792,Fall 2015,0,1
-8349666.46187224,4874901.50174915,1255,1923847N,Bus,UTA,19,Northbound,23847,OUTLOOK AV & CONVENT AV,40.061625,-75.00633,Fall 2015,0,1
-8349491.02235475,4875076.62344266,1256,1923848N,Bus,UTA,19,Northbound,23848,OUTLOOK AV & AUBREY AV,40.062829,-75.004754,Fall 2015,1,0
-8349322.81860416,4875255.67548343,1257,1923849N,Bus,UTA,19,Northbound,23849,OUTLOOK AV & HOLYOKE RD - FS,40.06406,-75.003243,Fall 2015,3,3
-8349162.51853742,4875363.166443,1258,1923850N,Bus,UTA,19,Northbound,23850,OUTLOOK AV & PRIMROSE RD,40.064799,-75.001803,Fall 2015,2,5
-8348918.72885258,4875252.76640736,1259,1923851N,Bus,UTA,19,Northbound,23851,PRIMROSE RD & FORDHAM RD,40.06404,-74.999613,Fall 2015,2,7
-8348823.77332694,4875248.40279486,1260,191235N,Bus,UTA,19,Northbound,1235,FORDHAM RD & GRANT AV,40.06401,-74.99876,Fall 2015,1,1
-8348352.89188088,4874956.77238131,1261,1923852N,Bus,UTA,19,Northbound,23852,GRANT AV & LEON ST,40.062005,-74.99453,Fall 2015,0,0
-8347880.22932297,4874670.67746724,1262,1919084N,Bus,UTA,19,Northbound,19084,GRANT AV & FRANKFORD AV - FS,40.060038,-74.990284,Fall 2015,1,26
-8347641.89429318,4874408.87949556,1263,1922687N,Bus,UTA,19,Northbound,22687,GRANT AV & TORRESDALE AV,40.058238,-74.988143,Fall 2015,0,3
-8347301.25665135,4874020.2677029,1264,1922688N,Bus,UTA,19,Northbound,22688,GRANT AV & EDEN HALL LN,40.055566,-74.985083,Fall 2015,0,2
-8347173.46187592,4873853.59979909,1265,191102N,Bus,UTA,19,Northbound,1102,GRANT AV & JAMES ST TORR,40.05442,-74.983935,Fall 2015,0,78
-8343730.46134518,4882995.24171934,1266,2030140S,Bus,UTA,20,Southbound,30140,PARX CASINO,40.117249,-74.953006,Fall 2015,22,0
-8343677.36194807,4883536.47661497,1267,2018973S,Bus,UTA,20,Southbound,18973,PARX RACE TRACK,40.120967,-74.952529,Fall 2015,1,1
-8344304.98123716,4882761.75414547,1268,2013534S,Bus,UTA,20,Southbound,13534,STREET RD & TILLMAN DR - SOU,40.115645,-74.958167,Fall 2015,2,0
-8343869.72202816,4882158.99154928,1269,2023377S,Bus,UTA,20,Southbound,23377,STREET RD & MECHANICSVILLE R,40.111504,-74.954257,Fall 2015,0,0
-8343698.06737336,4881790.59809311,1270,2031311S,Bus,UTA,20,Southbound,31311,STREET RD & CASTLE DR - MBNS,40.108973,-74.952715,Fall 2015,1,0
-8343572.94426571,4881388.45209967,1271,2023379S,Bus,UTA,20,Southbound,23379,STREET RD & KNIGHTS RD - MBN,40.10621,-74.951591,Fall 2015,0,0
-8343592.64781558,4881087.32632694,1272,2023381S,Bus,UTA,20,Southbound,23381,KNIGHTS RD & VIRGINA AV,40.104141,-74.951768,Fall 2015,1,0
-8343882.63508909,4880686.6642324,1273,2023382S,Bus,UTA,20,Southbound,23382,KNIGHTS RD & DUNKS FERRY RD,40.101388,-74.954373,Fall 2015,0,0
-8344143.23401704,4880374.35406175,1274,2025910S,Bus,UTA,20,Southbound,25910,KNIGHTS RD & MONROE AV,40.099242,-74.956714,Fall 2015,1,0
-8344283.83053391,4880171.05212821,1275,2023383S,Bus,UTA,20,Southbound,23383,KNIGHTS RD & PLUM AV,40.097845,-74.957977,Fall 2015,0,0
-8344550.32939487,4879781.48664182,1276,2023384S,Bus,UTA,20,Southbound,23384,KNIGHTS RD & MCCARTHY CIR,40.095168,-74.960371,Fall 2015,0,0
-8344749.92524186,4879563.64515938,1277,2023385S,Bus,UTA,20,Southbound,23385,KNIGHTS RD & MECHANICSVILLE,40.093671,-74.962164,Fall 2015,1,0
-8345075.86871091,4879154.45955035,1278,2022585S,Bus,UTA,20,Southbound,22585,FRANKLIN MILLS & DESIGN CENT,40.090859,-74.965092,Fall 2015,0,0
-8345076.87058632,4878947.39944843,1279,2023734S,Bus,UTA,20,Southbound,23734,FRANKLIN MILLS & DESIGN CTR,40.089436,-74.965101,Fall 2015,1,0
-8345129.74734445,4878768.86269548,1280,2021118S,Bus,UTA,20,Southbound,21118,FRANKLIN MILLS & LIBERTY BEL,40.088209,-74.965576,Fall 2015,1,0
-8345132.08505376,4878541.14933919,1281,2021117S,Bus,UTA,20,Southbound,21117,PHILA MILLS & LIBERTY BELL -,40.086644,-74.965597,Fall 2015,3,0
-8349578.07419655,4882487.22405527,1282,2029612S,Bus,UTA,20,Southbound,29612,MAST CHARTER SCHOOL,40.113759,-75.005536,Fall 2015,45,0
-8346099.00615079,4878071.77078479,1283,201524S,Bus,UTA,20,Southbound,1524,KNIGHTS RD & LANCELOT PL - M,40.083418,-74.974283,Fall 2015,31,0
-8344996.1639555,4878417.90985307,1284,20410S,Bus,UTA,20,Southbound,410,PHILA MILLS & MARSHALLS,40.085797,-74.964376,Fall 2015,641,1
-8344731.22356741,4879493.0696213,1285,201522S,Bus,UTA,20,Southbound,1522,MECHANICSVILLE RD & KNIGHTS,40.093186,-74.961996,Fall 2015,82,3
-8344854.45424372,4879612.39350514,1286,2023890S,Bus,UTA,20,Southbound,23890,MECHANICSVILLE RD & KNIGHTS,40.094006,-74.963103,Fall 2015,24,2
-8344931.70997033,4879694.32037001,1287,2023891S,Bus,UTA,20,Southbound,23891,MECHANICSVILLE RD & MECHANIC,40.094569,-74.963797,Fall 2015,0,0
-8345026.99945445,4879843.33295941,1288,2023892S,Bus,UTA,20,Southbound,23892,MECHANICSVILLE RD & MEDFORD,40.095593,-74.964653,Fall 2015,23,3
-8345038.79932047,4880165.66766702,1289,2023893S,Bus,UTA,20,Southbound,23893,MEDFORD RD & VINTON RD,40.097808,-74.964759,Fall 2015,12,2
-8345136.31519441,4880450.90261447,1290,2023894S,Bus,UTA,20,Southbound,23894,MEDFORD RD & HOLLINS RD,40.099768,-74.965635,Fall 2015,11,1
-8345354.61271585,4880587.11975346,1291,2023895S,Bus,UTA,20,Southbound,23895,MEDFORD RD & LESTER RD,40.100704,-74.967596,Fall 2015,17,7
-8345618.99650649,4880588.72060705,1292,2023896S,Bus,UTA,20,Southbound,23896,MEDFORD RD & ATMORE RD,40.100715,-74.969971,Fall 2015,11,3
-8345747.57051835,4880558.59549659,1293,2023897S,Bus,UTA,20,Southbound,23897,MEDFORD RD & DANLEY RD,40.100508,-74.971126,Fall 2015,4,1
-8345996.14694129,4880441.15210053,1294,2023898S,Bus,UTA,20,Southbound,23898,MEDFORD RD & BELGREEN RD,40.099701,-74.973359,Fall 2015,28,6
-8346198.08049759,4880254.58441464,1295,2023899S,Bus,UTA,20,Southbound,23899,MEDFORD RD & ANCONA RD,40.098419,-74.975173,Fall 2015,5,1
-8346292.70206477,4879983.7619147,1296,2023900S,Bus,UTA,20,Southbound,23900,MEDFORD RD & ACADEMY RD,40.096558,-74.976023,Fall 2015,20,7
-8346365.61633124,4879916.82143892,1297,2023386S,Bus,UTA,20,Southbound,23386,ACADEMY RD & BYBERRY RD,40.096098,-74.976678,Fall 2015,95,13
-8346566.54801212,4879740.15896488,1298,2023387S,Bus,UTA,20,Southbound,23387,ACADEMY RD & FAIRDALE RD - F,40.094884,-74.978483,Fall 2015,35,9
-8346783.28706069,4879536.43350059,1299,2023388S,Bus,UTA,20,Southbound,23388,ACADEMY RD & WOODHAVEN RD -,40.093484,-74.98043,Fall 2015,102,19
-8346997.02048302,4879303.31850359,1300,2023389S,Bus,UTA,20,Southbound,23389,ACADEMY RD & BRANDON RD,40.091882,-74.98235,Fall 2015,35,10
-8347242.03468225,4878993.38009504,1301,20976S,Bus,UTA,20,Southbound,976,ACADEMY RD & COMLY RD - FS,40.089752,-74.984551,Fall 2015,53,25
-8347342.22222397,4878825.75547602,1302,2023901S,Bus,UTA,20,Southbound,23901,ACADEMY RD & COMLY RD - 1 MB,40.0886,-74.985451,Fall 2015,1,1
-8347492.72617552,4878556.86357516,1303,2023902S,Bus,UTA,20,Southbound,23902,ACADEMY RD & COMLY RD - 2 MB,40.086752,-74.986803,Fall 2015,18,26
-8347660.37332865,4878350.54346221,1304,2023903S,Bus,UTA,20,Southbound,23903,ACADEMY RD & CHALFONT DR - M,40.085334,-74.988309,Fall 2015,26,3
-8347818.78096405,4878203.44479302,1305,20413S,Bus,UTA,20,Southbound,413,ACADEMY RD & CHALFONT DR,40.084323,-74.989732,Fall 2015,135,4
-8347798.74345571,4878118.91133355,1306,2025911S,Bus,UTA,20,Southbound,25911,CHALFONT DR & ACADEMY RD - F,40.083742,-74.989552,Fall 2015,11,6
-8347613.28518405,4877993.05820806,1307,2023904S,Bus,UTA,20,Southbound,23904,CHALFONT DR & CALERA RD - FS,40.082877,-74.987886,Fall 2015,6,2
-8347496.6223577,4877946.50023156,1308,2023905S,Bus,UTA,20,Southbound,23905,CHALFONT DR & BROOKVIEW DR -,40.082557,-74.986838,Fall 2015,5,0
-8347365.26535856,4877898.05106961,1309,2025912S,Bus,UTA,20,Southbound,25912,CHALFONT DR & CAREY RD,40.082224,-74.985658,Fall 2015,4,4
-8347205.52188927,4877846.8377987,1310,2023906S,Bus,UTA,20,Southbound,23906,CHALFONT DR & KESWICK RD,40.081872,-74.984223,Fall 2015,13,4
-8347188.2673682,4877696.25485695,1311,2023907S,Bus,UTA,20,Southbound,23907,KESWICK RD & CAREY RD,40.080837,-74.984068,Fall 2015,6,1
-8347214.76140701,4877502.02806608,1312,2023908S,Bus,UTA,20,Southbound,23908,KESWICK RD & BROOKVIEW RD,40.079502,-74.984306,Fall 2015,17,1
-8347377.51050255,4877197.23789505,1313,2023909S,Bus,UTA,20,Southbound,23909,KESWICK RD & RAYLAND DR,40.077407,-74.985768,Fall 2015,15,2
-8347570.3158606,4876985.70884479,1314,2023910S,Bus,UTA,20,Southbound,23910,KESWICK RD & RED LION RD,40.075953,-74.9875,Fall 2015,39,8
-8347691.87674455,4876892.6025788,1315,2022680S,Bus,UTA,20,Southbound,22680,KESWICK RD & ASHFIELD LN,40.075313,-74.988592,Fall 2015,0,0
-8347788.05678459,4876861.17941151,1316,20414S,Bus,UTA,20,Southbound,414,KESWICK RD & MORRELL AV,40.075097,-74.989456,Fall 2015,30,8
-8347978.07915538,4877005.05760051,1317,2023911S,Bus,UTA,20,Southbound,23911,MORRELL AV & ALBERMARLE LN,40.076086,-74.991163,Fall 2015,1,1
-8348140.38297295,4877084.78069185,1318,2023912S,Bus,UTA,20,Southbound,23912,MORRELL AV & KESWICK RD,40.076634,-74.992621,Fall 2015,13,2
-8348430.036288,4877166.25020711,1319,2023913S,Bus,UTA,20,Southbound,23913,MORRELL AV & CHESTERFIELD RD,40.077194,-74.995223,Fall 2015,11,4
-8348612.93421137,4877266.92417646,1320,2023914S,Bus,UTA,20,Southbound,23914,MORRELL AV & WESTBOURNE PL,40.077886,-74.996866,Fall 2015,2,1
-8348714.56890647,4877319.00735406,1321,2023915S,Bus,UTA,20,Southbound,23915,MORRELL AV & CANTERBURY RD,40.078244,-74.997779,Fall 2015,7,3
-8348041.8652236,4878068.56989147,1322,2022931S,Bus,UTA,20,Southbound,22931,ACADEMY RD & AMITY RD,40.083396,-74.991736,Fall 2015,3,2
-8348325.28464716,4877857.45871096,1323,2025913S,Bus,UTA,20,Southbound,25913,ACADEMY RD & RED LION RD - 1,40.081945,-74.994282,Fall 2015,15,9
-8348512.1900722,4877708.91246538,1324,2026120S,Bus,UTA,20,Southbound,26120,ACADEMY RD & CROMWELL RD,40.080924,-74.995961,Fall 2015,8,2
-8348645.43950268,4877593.39420197,1325,2026119S,Bus,UTA,20,Southbound,26119,ACADEMY RD & RED LION RD - 2,40.08013,-74.997158,Fall 2015,17,3
-8348845.59194713,4877314.64283145,1326,2023394S,Bus,UTA,20,Southbound,23394,ACADEMY RD & MORRELL AV - FS,40.078214,-74.998956,Fall 2015,56,6
-8348957.91331334,4877153.0113653,1327,2023395S,Bus,UTA,20,Southbound,23395,ACADEMY RD & MORRELL AV - MB,40.077103,-74.999965,Fall 2015,3,1
-8349074.4648202,4876972.90668133,1328,2023396S,Bus,UTA,20,Southbound,23396,ACADEMY RD & AVALON ST,40.075865,-75.001012,Fall 2015,5,2
-8349140.81123671,4876850.70504457,1329,2023397S,Bus,UTA,20,Southbound,23397,ACADEMY RD & PRESIDENT ST,40.075025,-75.001608,Fall 2015,12,4
-8349197.47285753,4876720.3582934,1330,2023398S,Bus,UTA,20,Southbound,23398,ACADEMY RD & GLENN ST,40.074129,-75.002117,Fall 2015,0,1
-8349577.5175991,4876178.62298363,1331,2023916S,Bus,UTA,20,Southbound,23916,ACADEMY RD & GRANT AV - MBNS,40.070405,-75.005531,Fall 2015,12,4
-8349827.31853644,4875971.91600178,1332,20415S,Bus,UTA,20,Southbound,415,ACADEMY RD & GRANT AV - FS,40.068984,-75.007775,Fall 2015,133,32
-8349944.20400177,4875743.39416046,1333,2023918S,Bus,UTA,20,Southbound,23918,ACADEMY RD & HOLYOKE RD,40.067413,-75.008825,Fall 2015,20,5
-8350025.24459107,4875424.25790044,1334,2023917S,Bus,UTA,20,Southbound,23917,ACADEMY RD & EDEN ST,40.065219,-75.009553,Fall 2015,20,5
-8350059.8649527,4875079.67791826,1335,2023919S,Bus,UTA,20,Southbound,23919,ACADEMY RD & CONVENT AV,40.06285,-75.009864,Fall 2015,21,14
-8350051.96126886,4874662.09620188,1336,2030755S,Bus,UTA,20,Southbound,30755,ACADEMY RD & OUTLOOK AV,40.059979,-75.009793,Fall 2015,1,0
-8349981.2733922,4874374.99170809,1337,2023886S,Bus,UTA,20,Southbound,23886,ACADEMY RD & HOLME AV,40.058005,-75.009158,Fall 2015,2,2
-8350216.71411523,4874229.26099846,1338,2023887S,Bus,UTA,20,Southbound,23887,HOLME AV & DEAN PLZ,40.057003,-75.011273,Fall 2015,0,0
-8350418.20239357,4874186.35665693,1339,2023888S,Bus,UTA,20,Southbound,23888,HOLME AV & WILLITS RD,40.056708,-75.013083,Fall 2015,3,1
-8351069.75537318,4874207.29976993,1340,201123S,Bus,UTA,20,Southbound,1123,HOLME AV & CONVENT AV,40.056852,-75.018936,Fall 2015,5,0
-8351440.6719165,4874208.02696215,1341,2027762S,Bus,UTA,20,Southbound,27762,HOLME AV & LONGFORD ST,40.056857,-75.022268,Fall 2015,3,0
-8351839.97492998,4874189.41085815,1342,2030757S,Bus,UTA,20,Southbound,30757,HOLME AV & ARTHUR ST - FS,40.056729,-75.025855,Fall 2015,1,0
-8352086.3249631,4874178.793877,1343,2022441S,Bus,UTA,20,Southbound,22441,HOLME AV & HOLME CIR,40.056656,-75.028068,Fall 2015,6,4
-8350200.90674754,4875022.806646,1344,2023920S,Bus,UTA,20,Southbound,23920,CONVENT AV & ANDOVER RD,40.062459,-75.011131,Fall 2015,6,12
-8350389.25932596,4874974.2263292,1345,2023921S,Bus,UTA,20,Southbound,23921,CONVENT AV & ANNAPOLIS RD,40.062125,-75.012823,Fall 2015,14,6
-8350523.06535389,4874939.90026091,1346,2023922S,Bus,UTA,20,Southbound,23922,CONVENT AV & EXETER RD,40.061889,-75.014025,Fall 2015,4,1
-8350759.9532303,4874871.10303285,1347,2023923S,Bus,UTA,20,Southbound,23923,CONVENT AV & WOODBRIDGE RD -,40.061416,-75.016153,Fall 2015,2,1
-8351009.53152866,4874705.14804876,1348,2023924S,Bus,UTA,20,Southbound,23924,CONVENT AV & WILLITS RD,40.060275,-75.018395,Fall 2015,32,23
-8351180.07298855,4874809.86953815,1349,2023925S,Bus,UTA,20,Southbound,23925,WILLITS RD & CLOVERLY AV,40.060995,-75.019927,Fall 2015,5,1
-8351398.92710746,4875070.07814097,1350,20398S,Bus,UTA,20,Southbound,398,WILLITS RD & ASHTON RD,40.062784,-75.021893,Fall 2015,91,36
-8351605.0908044,4874865.13965926,1351,2023406S,Bus,UTA,20,Southbound,23406,ASHTON RD & MAXWELL ST,40.061375,-75.023745,Fall 2015,16,4
-8351709.50848677,4874732.63733261,1352,2023407S,Bus,UTA,20,Southbound,23407,ASHTON RD & TOLBUT ST,40.060464,-75.024683,Fall 2015,18,11
-8351877.04432041,4874518.54291531,1353,2023408S,Bus,UTA,20,Southbound,23408,ASHTON RD & TOLBUT ST - MBFS,40.058992,-75.026188,Fall 2015,24,6
-8351967.76970541,4874404.66169596,1354,2023409S,Bus,UTA,20,Southbound,23409,ASHTON RD & JENNY PL,40.058209,-75.027003,Fall 2015,3,1
-8352041.90848628,4874316.08831893,1355,2023410S,Bus,UTA,20,Southbound,23410,ASHTON RD & OLD ASHTON RD,40.0576,-75.027669,Fall 2015,6,11
-8352137.30928989,4874213.84450182,1356,2023411S,Bus,UTA,20,Southbound,23411,ASHTON RD & HOLME CIR,40.056897,-75.028526,Fall 2015,45,34
-8352410.70995927,4874207.29976993,1357,2023412S,Bus,UTA,20,Southbound,23412,HOLME AV & STAMFORD ST,40.056852,-75.030982,Fall 2015,37,10
-8352606.2983046,4874236.3875003,1358,2026134S,Bus,UTA,20,Southbound,26134,HOLME AV & WINCHESTER AV - M,40.057052,-75.032739,Fall 2015,1,0
-8352771.9417069,4874276.67414786,1359,2023413S,Bus,UTA,20,Southbound,23413,HOLME AV & WINCHESTER AV,40.057329,-75.034227,Fall 2015,19,3
-8353292.47164585,4874420.66025569,1360,2023414S,Bus,UTA,20,Southbound,23414,HOLME AV & REVERE ST - MBNS,40.058319,-75.038903,Fall 2015,1,1
-8353552.9592543,4874382.55463774,1361,2023415S,Bus,UTA,20,Southbound,23415,HOLME AV & REVERE ST,40.058057,-75.041243,Fall 2015,25,25
-8353731.9609955,4874424.15085397,1362,2023416S,Bus,UTA,20,Southbound,23416,HOLME AV & FAIRFIELD ST,40.058343,-75.042851,Fall 2015,5,24
-8353832.59381518,4874464.72914922,1363,2023417S,Bus,UTA,20,Southbound,23417,HOLME AV & ROOSEVELT BLVD,40.058622,-75.043755,Fall 2015,3,4
-8353972.07713714,4874471.71037805,1364,2021S,Bus,UTA,20,Southbound,21,ROOSEVELT BLVD & SOLLY AV -,40.05867,-75.045008,Fall 2015,38,37
-8354073.60051274,4874357.39337491,1365,2022904S,Bus,UTA,20,Southbound,22904,ROOSEVELT BLVD & STANWOOD ST,40.057884,-75.04592,Fall 2015,10,6
-8354182.24833576,4874219.22572906,1366,2022905S,Bus,UTA,20,Southbound,22905,ROOSEVELT BLVD & RHAWN ST,40.056934,-75.046896,Fall 2015,74,56
-8354453.31129584,4873851.70916704,1367,2022907S,Bus,UTA,20,Southbound,22907,ROOSEVELT BLVD & BORBECK AV,40.054407,-75.049331,Fall 2015,22,16
-8354626.7470625,4873521.43582605,1368,2022909S,Bus,UTA,20,Southbound,22909,ROOSEVELT BLVD & NAPFLE ST,40.052136,-75.050889,Fall 2015,7,5
-8354691.75764512,4873285.40838447,1369,2022910S,Bus,UTA,20,Southbound,22910,ROOSEVELT BLVD & FAUNCE ST,40.050513,-75.051473,Fall 2015,17,4
-8354736.28544144,4873028.88215989,1370,2022911S,Bus,UTA,20,Southbound,22911,ROOSEVELT BLVD & SHELMIRE AV,40.048749,-75.051873,Fall 2015,12,5
-8354826.45422898,4872759.27501775,1371,2022912S,Bus,UTA,20,Southbound,22912,ROOSEVELT BLVD & BLEIGH AV,40.046895,-75.052683,Fall 2015,3,3
-8355022.37653278,4872464.22792401,1372,2022S,Bus,UTA,20,Southbound,22,ROOSEVELT BLVD & COTTMAN AV,40.044866,-75.054443,Fall 2015,132,201
-8355306.68651226,4872117.86053052,1373,2022913S,Bus,UTA,20,Southbound,22913,ROOSEVELT BLVD & FRIENDSHIP,40.042484,-75.056997,Fall 2015,21,9
-8355523.53688033,4871854.96674171,1374,2022915S,Bus,UTA,20,Southbound,22915,ROOSEVELT BLVD & TYSON AV,40.040676,-75.058945,Fall 2015,35,19
-8355673.70687341,4871675.97612111,1375,2022916S,Bus,UTA,20,Southbound,22916,ROOSEVELT BLVD & LONGSHORE A,40.039445,-75.060294,Fall 2015,20,12
-8355979.05623665,4871365.54919741,1376,2022918S,Bus,UTA,20,Southbound,22918,ROOSEVELT BLVD & UNRUH AV,40.03731,-75.063037,Fall 2015,20,35
-8356117.20372473,4871294.59583664,1377,2022919S,Bus,UTA,20,Southbound,22919,ROOSEVELT BLVD & HARBISON AV,40.036822,-75.064278,Fall 2015,26,42
-8356261.80774327,4871247.48773823,1378,2022920S,Bus,UTA,20,Southbound,22920,ROOSEVELT BLVD & MAGEE AV,40.036498,-75.065577,Fall 2015,5,5
-8356511.7200001,4871165.33989221,1379,2022921S,Bus,UTA,20,Southbound,22921,ROOSEVELT BLVD & HELLERMAN S,40.035933,-75.067822,Fall 2015,6,8
-8356699.62730056,4871109.65421726,1380,2022922S,Bus,UTA,20,Southbound,22922,ROOSEVELT BLVD & LEVICK ST,40.03555,-75.06951,Fall 2015,23,34
-8356928.05489567,4870860.74452741,1381,2023297S,Bus,UTA,20,Southbound,23297,BUSTLETON AV & ROBBINS AV -,40.033838,-75.071562,Fall 2015,25,13
-8356998.52013334,4870702.85295136,1382,201129S,Bus,UTA,20,Southbound,1129,BUSTLETON AV & DEVERAUX AV,40.032752,-75.072195,Fall 2015,22,17
-8357090.24739375,4870484.48403069,1383,2022468S,Bus,UTA,20,Southbound,22468,BUSTLETON AV & BENNER ST,40.03125,-75.073019,Fall 2015,16,11
-8357173.40305337,4870273.24357219,1384,20338S,Bus,UTA,20,Southbound,338,BUSTLETON AV & COMLY ST,40.029797,-75.073766,Fall 2015,11,11
-8357269.8057324,4870055.32024431,1385,2022469S,Bus,UTA,20,Southbound,22469,BUSTLETON AV & VAN KIRK ST,40.028298,-75.074632,Fall 2015,5,4
-8357369.32535717,4869866.18586753,1386,2021204S,Bus,UTA,20,Southbound,21204,FRANKFORD TRANSPORTATION CEN,40.026997,-75.075526,Fall 2015,28,1881
-8357590.51718538,4869390.67640122,1387,20340N,Bus,UTA,20,Northbound,340,FRANKFORD TRANSPORTATION CEN,40.023726,-75.077513,Fall 2015,1896,1
-8357356.30097675,4869886.10223075,1388,2022335N,Bus,UTA,20,Northbound,22335,BUSTLETON AV & CHELTENHAM AV,40.027134,-75.075409,Fall 2015,12,5
-8357258.33982485,4870066.36894355,1389,2022336N,Bus,UTA,20,Northbound,22336,BUSTLETON AV & VAN KIRK ST,40.028374,-75.074529,Fall 2015,4,6
-8357155.92589332,4870295.19608754,1390,20326N,Bus,UTA,20,Northbound,326,BUSTLETON AV & COMLY ST - FS,40.029948,-75.073609,Fall 2015,10,10
-8357078.67016671,4870496.2601281,1391,2022337N,Bus,UTA,20,Northbound,22337,BUSTLETON AV & BENNER ST,40.031331,-75.072915,Fall 2015,8,8
-8356997.96353589,4870688.89580592,1392,201107N,Bus,UTA,20,Northbound,1107,BUSTLETON AV & DEVEREUX AV,40.032656,-75.07219,Fall 2015,24,22
-8356901.56085686,4870883.57068149,1393,2023039N,Bus,UTA,20,Northbound,23039,BUSTLETON AV & ROBBINS AV,40.033995,-75.071324,Fall 2015,31,23
-8356707.30834542,4871016.45774296,1394,2022481N,Bus,UTA,20,Northbound,22481,ROOSEVELT BLVD & LEVICK ST,40.034909,-75.069579,Fall 2015,21,15
-8356423.4436439,4871106.60096475,1395,2022482N,Bus,UTA,20,Northbound,22482,ROOSEVELT BLVD & HELLERMAN S,40.035529,-75.067029,Fall 2015,5,8
-8356170.63708031,4871186.27662373,1396,2022483N,Bus,UTA,20,Northbound,22483,ROOSEVELT BLVD & MAGEE AV,40.036077,-75.064758,Fall 2015,53,22
-8355927.96059038,4871296.48598106,1397,2022484N,Bus,UTA,20,Northbound,22484,ROOSEVELT BLVD & UNRUH AV,40.036835,-75.062578,Fall 2015,39,26
-8355613.92830685,4871608.51014572,1398,2022486N,Bus,UTA,20,Northbound,22486,ROOSEVELT BLVD & LONGSHORE A,40.038981,-75.059757,Fall 2015,11,18
-8355475.89213827,4871774.99490342,1399,2022487N,Bus,UTA,20,Northbound,22487,ROOSEVELT BLVD & TYSON AV,40.040126,-75.058517,Fall 2015,23,27
-8355248.91169654,4872052.28183658,1400,2022488N,Bus,UTA,20,Northbound,22488,ROOSEVELT BLVD & FRIENDSHIP,40.042033,-75.056478,Fall 2015,12,25
-8354999.66735665,4872356.76839921,1401,208N,Bus,UTA,20,Northbound,8,ROOSEVELT BLVD & COTTMAN AV,40.044127,-75.054239,Fall 2015,250,107
-8354780.81323776,4872654.42977605,1402,2022490N,Bus,UTA,20,Northbound,22490,ROOSEVELT BLVD & GUILFORD ST,40.046174,-75.052273,Fall 2015,2,6
-8354609.93781939,4873215.45924882,1403,2022491N,Bus,UTA,20,Northbound,22491,ROOSEVELT BLVD & REVERE ST -,40.050032,-75.050738,Fall 2015,9,19
-8354546.70834862,4873477.2256988,1404,2022494N,Bus,UTA,20,Northbound,22494,ROOSEVELT BLVD & HARTEL AV,40.051832,-75.05017,Fall 2015,1,2
-8354406.77974869,4873771.72121853,1405,2022495N,Bus,UTA,20,Northbound,22495,ROOSEVELT BLVD & RYAN AV,40.053857,-75.048913,Fall 2015,13,19
-8354139.61297079,4874129.92682271,1406,2022498N,Bus,UTA,20,Northbound,22498,ROOSEVELT BLVD & RHAWN ST,40.05632,-75.046513,Fall 2015,79,52
-8353994.22971581,4874315.50655881,1407,2022499N,Bus,UTA,20,Northbound,22499,ROOSEVELT BLVD & STANWOOD ST,40.057596,-75.045207,Fall 2015,0,1
-8353895.04404951,4874431.5683794,1408,209N,Bus,UTA,20,Northbound,9,ROOSEVELT BLVD & HOLME AV,40.058394,-75.044316,Fall 2015,70,45
-8353751.10794792,4874398.98948553,1409,2023335N,Bus,UTA,20,Northbound,23335,HOLME AV & FAIRFIELD ST,40.05817,-75.043023,Fall 2015,2,11
-8353568.54398302,4874354.92088432,1410,2023336N,Bus,UTA,20,Northbound,23336,HOLME AV & REVERE ST,40.057867,-75.041383,Fall 2015,17,20
-8353237.81377587,4874380.22758185,1411,2023337N,Bus,UTA,20,Northbound,23337,HOLME AV & REVERE ST - MBFS,40.058041,-75.038412,Fall 2015,1,1
-8352800.43949654,4874259.51230685,1412,2023338N,Bus,UTA,20,Northbound,23338,HOLME AV & WINCHESTER AV,40.057211,-75.034483,Fall 2015,3,18
-8352608.63601391,4874204.2455632,1413,2025907N,Bus,UTA,20,Northbound,25907,HOLME AV & WINCHESTER AV - M,40.056831,-75.03276,Fall 2015,0,1
-8352422.06454734,4874172.10373033,1414,2023339N,Bus,UTA,20,Northbound,23339,HOLME AV & STAMFORD ST,40.05661,-75.031084,Fall 2015,4,17
-8352237.4968316,4874151.30612931,1415,2023340N,Bus,UTA,20,Northbound,23340,HOLME AV & HOLME CIR,40.056467,-75.029426,Fall 2015,24,74
-8351842.42395877,4874146.36125158,1416,2022366N,Bus,UTA,20,Northbound,22366,HOLME AV & ARTHUR ST,40.056433,-75.025877,Fall 2015,0,4
-8351400.8195388,4874148.83369014,1417,2022367N,Bus,UTA,20,Northbound,22367,HOLME AV & LONGFORD ST - FS,40.05645,-75.02191,Fall 2015,0,0
-8351102.92858144,4874149.85175325,1418,201112N,Bus,UTA,20,Northbound,1112,HOLME AV & PENNYPACK ST,40.056457,-75.019234,Fall 2015,0,4
