X,Y,FID,GIS_DB_ID,Mode,Source,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,WKDY_ONS,WKDY_OFFS
-8373667.05540676,4863154.90439186,6353,5221723N,Bus,UTA,52,Northbound,21723,PARKSIDE AV & PAXON ST,39.980816,-75.221931,Fall 2016,0,12
-8373587.23933186,4863112.62902988,6354,5221724N,Bus,UTA,52,Northbound,21724,PARKSIDE AV & 51ST ST,39.980525,-75.221214,Fall 2016,1,168
-8373421.92988803,4863004.83493546,6355,5221725N,Bus,UTA,52,Northbound,21725,PARKSIDE AV & 50TH ST,39.979783,-75.219729,Fall 2016,1,45
-8373470.91046398,4862798.25707139,6356,5230771N,Bus,UTA,52,Northbound,30771,50TH & PARKSIDE LOOP,39.978361,-75.220169,Fall 2016,0,62
-8374091.62794465,4862977.08758846,6357,5221758N,Bus,UTA,52,Northbound,21758,JEFFERSON ST & 52ND ST - FS,39.979592,-75.225745,Fall 2016,152,354
-8374249.3676631,4863061.78261308,6358,5221759N,Bus,UTA,52,Northbound,21759,JEFFERSON ST & LINDENWOOD ST,39.980175,-75.227162,Fall 2016,16,59
-8374368.14555978,4863137.18067867,6359,5222290N,Bus,UTA,52,Northbound,22290,JEFFERSON ST & 53RD ST,39.980694,-75.228229,Fall 2016,30,62
-8374535.23611546,4863278.39015719,6360,5221760N,Bus,UTA,52,Northbound,21760,54TH ST & OXFORD ST,39.981666,-75.22973,Fall 2016,3,26
-8374627.63129282,4863425.12229904,6361,5221761N,Bus,UTA,52,Northbound,21761,54TH ST & COLUMBIA AV,39.982676,-75.23056,Fall 2016,10,85
-8374696.53805762,4863626.33772315,6362,5221762N,Bus,UTA,52,Northbound,21762,54TH ST & MONTGOMERY AV,39.984061,-75.231179,Fall 2016,35,254
-8374764.10898853,4863874.7753902,6363,5221763N,Bus,UTA,52,Northbound,21763,54TH ST & BERKS ST,39.985771,-75.231786,Fall 2016,60,387
-8374826.33658388,4864094.59706094,6364,5221764N,Bus,UTA,52,Northbound,21764,54TH ST & LEBANON AV,39.987284,-75.232345,Fall 2016,23,160
-8374888.56417924,4864311.80831878,6365,5221765N,Bus,UTA,52,Northbound,21765,54TH ST & GAINOR RD,39.988779,-75.232904,Fall 2016,16,122
-8374978.95560576,4864618.38213012,6366,5221766N,Bus,UTA,52,Northbound,21766,54TH ST & WOODCREST AV - FS,39.990889,-75.233716,Fall 2016,14,165
-8375784.01816318,4865050.94337329,6367,5231610N,Bus,UTA,52,Northbound,31610,CARDINAL AV & CITY AV,39.993866,-75.240948,Fall 2016,8,108
-8375153.50456732,4865479.89070846,6368,5220591N,Bus,UTA,52,Northbound,20591,CITY AV & 54TH ST,39.996818,-75.235284,Fall 2016,31,544
-8374983.63102437,4864837.78436816,6369,5231630N,Bus,UTA,52,Northbound,31630,54TH ST & WOODBINE AV - FS,39.992399,-75.233758,Fall 2016,0,1
-8375048.53028751,4865155.27235343,6370,5221768N,Bus,UTA,52,Northbound,21768,54TH ST & OVERBROOK AV,39.994584,-75.234341,Fall 2016,0,5
-8375122.66906837,4865482.07036625,6371,5220589N,Bus,UTA,52,Northbound,20589,54TH ST & CITY AV,39.996833,-75.235007,Fall 2016,2,54
-8375063.1131408,4865327.31585284,6372,5230138N,Bus,UTA,52,Northbound,30138,54TH ST & CITY AV - MBFS,39.995768,-75.234472,Fall 2016,0,165
-8375012.68541147,4865585.96794291,6373,526239N,Bus,UTA,52,Northbound,6239,CITY AV & 53RD ST,39.997548,-75.234019,Fall 2016,1,7
-8374883.55480215,4865675.4805736,6374,5220592N,Bus,UTA,52,Northbound,20592,CITY AV & 52ND ST,39.998164,-75.232859,Fall 2016,2,1
-8374682.51180178,4865811.20418711,6375,526232N,Bus,UTA,52,Northbound,6232,CITY AV & BRYN MAWR AV,39.999098,-75.231053,Fall 2016,1,7
-8374481.80275987,4866022.05900772,6376,5230129N,Bus,UTA,52,Northbound,30129,BALA AV & CITY AV - FS,40.000549,-75.22925,Fall 2016,11,7
-8374675.27603487,4866386.08838537,6377,5221769N,Bus,UTA,52,Northbound,21769,BALA AV & UNION AV,40.003054,-75.230988,Fall 2016,0,1
-8374788.93323497,4866677.46683207,6378,5229567N,Bus,UTA,52,Northbound,29567,BALA AV & HIGHLAND AV,40.005059,-75.232009,Fall 2016,0,1
-8374838.02513041,4866863.05247812,6379,5221770N,Bus,UTA,52,Northbound,21770,BALA AV & MONTGOMERY AV,40.006336,-75.23245,Fall 2016,0,2
-8374892.12640294,4867041.0842577,6380,5229568N,Bus,UTA,52,Northbound,29568,CONSHOHOCKEN STATE RD & BALA,40.007561,-75.232936,Fall 2016,0,1
-8375053.20570612,4867471.86171556,6381,5221771N,Bus,UTA,52,Northbound,21771,CONSHOHOCKEN STATE RD & LODG,40.010525,-75.234383,Fall 2016,0,0
-8375170.20249094,4867701.06503826,6382,5230130N,Bus,UTA,52,Northbound,30130,CONSHOHOCKEN STATE RD & DERW,40.012102,-75.235434,Fall 2016,0,1
-8375268.05232335,4867870.6818134,6383,5221773N,Bus,UTA,52,Northbound,21773,CONSHOHOCKEN STATE RD & LEVE,40.013269,-75.236313,Fall 2016,0,2
-8375415.32800967,4868110.5048252,6384,5221774N,Bus,UTA,52,Northbound,21774,CONSHOHOCKEN STATE RD & OVER,40.014919,-75.237636,Fall 2016,0,2
-8375593.8844729,4868366.17707604,6385,5221776N,Bus,UTA,52,Northbound,21776,CONSHOHOCKEN STATE RD & DART,40.016678,-75.23924,Fall 2016,0,1
-8375742.49599311,4868548.30578561,6386,5221777N,Bus,UTA,52,Northbound,21777,CONSHOHOCKEN STATE RD & ROCK,40.017931,-75.240575,Fall 2016,0,3
-8376380.02271688,4868905.01447951,6387,5231449N,Bus,UTA,52,Northbound,31449,CONSHOHOCKEN STATE RD & MARY,40.020385,-75.246302,Fall 2016,0,1
-8377320.22713612,4869376.43036726,6388,5221779N,Bus,UTA,52,Northbound,21779,CONSHOHOCKEN STATE RD & CENT,40.023628,-75.254748,Fall 2016,0,2
-8377558.56216591,4869637.95010807,6389,5221780N,Bus,UTA,52,Northbound,21780,CONSHOHOCKEN ST & HAGYS FORD,40.025427,-75.256889,Fall 2016,0,3
-8377420.52599733,4869811.81585333,6390,5230131N,Bus,UTA,52,Northbound,30131,HAGYS FORD RD & TOWER LN - F,40.026623,-75.255649,Fall 2016,0,0
-8377238.51862988,4870018.39441774,6391,5229569N,Bus,UTA,52,Northbound,29569,HAGYS FORD RD & TOWER LN - M,40.028044,-75.254014,Fall 2016,0,0
-8377204.12090722,4870216.98138718,6392,5221791N,Bus,UTA,52,Northbound,21791,HAGYS FORD RD & FLAT ROCK RD,40.02941,-75.253705,Fall 2016,0,0
-8377283.93698212,4870359.60010505,6393,5221793N,Bus,UTA,52,Northbound,21793,HAGYS FORD RD & FLAT ROCK RD,40.030391,-75.254422,Fall 2016,0,3
-8377500.56471121,4870617.80190119,6394,5230132N,Bus,UTA,52,Northbound,30132,HAGYS FORD RD & FLAT ROCK RD,40.032167,-75.256368,Fall 2016,0,1
-8377699.60396075,4870935.47493446,6395,5221796N,Bus,UTA,52,Northbound,21796,HAGYS FORD RD & HOLLOW RD,40.034352,-75.258156,Fall 2016,0,1
-8377748.25057822,4871104.42007068,6396,5221658N,Bus,UTA,52,Northbound,21658,HAGYS FORD RD & BOBARN RD -,40.035514,-75.258593,Fall 2016,0,1
-8377757.71273494,4871273.65887638,6397,5229570N,Bus,UTA,52,Northbound,29570,HAGYS FORD RD & BOBARN RD -,40.036678,-75.258678,Fall 2016,0,0
-8377690.03048454,4871484.48445335,6398,5229571N,Bus,UTA,52,Northbound,29571,HAGYS FORD RD & CHERMAR LN,40.038128,-75.25807,Fall 2016,0,0
-8377599.52773852,4871596.00572657,6399,5229572N,Bus,UTA,52,Northbound,29572,OAKWOOD DR & OAKWOOD TER - F,40.038895,-75.257257,Fall 2016,0,1
-8377468.94997582,4871724.39487348,6400,5230135N,Bus,UTA,52,Northbound,30135,OAKWOOD TER & OAKWOOD DR - M,40.039778,-75.256084,Fall 2016,0,1
-8377364.64361295,4871856.71158901,6401,5230223N,Bus,UTA,52,Northbound,30223,OAKHILL APARTMENTS LOOP,40.040688,-75.255147,Fall 2016,0,3
-8377497.33644598,4871706.80124542,6402,5230134N,Bus,UTA,52,Northbound,30134,OAKWOOD DR & OAKWOOD TER - M,40.039657,-75.256339,Fall 2016,0,0
-8377631.14247391,4871578.70312609,6403,5229573N,Bus,UTA,52,Northbound,29573,OAKWOOD DR & OAKWOOD TER,40.038776,-75.257541,Fall 2016,0,0
-8377766.72961369,4871434.17670154,6404,5229574N,Bus,UTA,52,Northbound,29574,HAGYS FORD RD & CHERMAR LN -,40.037782,-75.258759,Fall 2016,0,0
-8377847.99284197,4871221.02587989,6405,5229575N,Bus,UTA,52,Northbound,29575,HAGYS FORD RD & BOBARN DR -,40.036316,-75.259489,Fall 2016,0,0
-8377845.98909114,4871012.09599495,6406,5221663N,Bus,UTA,52,Northbound,21663,HAGYS FORD RD & BOBARN DR,40.034879,-75.259471,Fall 2016,0,0
-8378318.98560752,4870578.83858682,6407,5231210N,Bus,UTA,52,Northbound,31210,HOLLOW RD & CONSHOHOCKEN STA,40.031899,-75.26372,Fall 2016,0,1
-8379855.30589996,4871321.49407963,6408,5221799N,Bus,UTA,52,Northbound,21799,CONSHOHOCKEN STATE RD & MAPL,40.037007,-75.277521,Fall 2016,0,1
-8380150.74782852,4871480.70409318,6409,5230136N,Bus,UTA,52,Northbound,30136,YOUNGS FORD RD & RIGHTER,40.038102,-75.280175,Fall 2016,0,36
-8371080.21307971,4872265.5959404,6410,5316459S,Bus,UTA,53,Southbound,16459,SEDGWICK ST & WAYNE AV - LOO,40.0435,-75.198693,Fall 2016,52,0
-8371075.53766109,4872236.07776421,6411,53788S,Bus,UTA,53,Southbound,788,WAYNE AV & CARPENTER LN,40.043297,-75.198651,Fall 2016,28,1
-8370945.62781534,4872133.12835966,6412,5316460S,Bus,UTA,53,Southbound,16460,WAYNE AV & WESTVIEW ST,40.042589,-75.197484,Fall 2016,12,0
-8370784.1032342,4872026.39945592,6413,5316461S,Bus,UTA,53,Southbound,16461,WAYNE AV & ARBUTUS ST - FS,40.041855,-75.196033,Fall 2016,8,0
-8370622.57865305,4871910.94741234,6414,5316462S,Bus,UTA,53,Southbound,16462,WAYNE AV & SPRINGER ST,40.041061,-75.194582,Fall 2016,3,0
-8370498.56874031,4871779.6477927,6415,5316463S,Bus,UTA,53,Southbound,16463,WAYNE AV & HORTTER ST,40.040158,-75.193468,Fall 2016,5,0
-8370332.03478208,4871646.60510126,6416,5316464S,Bus,UTA,53,Southbound,16464,WAYNE AV & LINCOLN DR,40.039243,-75.191972,Fall 2016,11,0
-8370193.21937706,4871547.87840004,6417,5317029S,Bus,UTA,53,Southbound,17029,WAYNE AV & CLIVEDEN ST,40.038564,-75.190725,Fall 2016,12,1
-8370072.10377108,4871457.73116627,6418,5317039S,Bus,UTA,53,Southbound,17039,WAYNE AV & JOHNSON ST,40.037944,-75.189637,Fall 2016,25,1
-8369931.39593472,4871351.73651565,6419,5328549S,Bus,UTA,53,Southbound,28549,WAYNE AV & JOHNSON ST - MBFS,40.037215,-75.188373,Fall 2016,25,0
-8369798.25782373,4871251.55879963,6420,5316466S,Bus,UTA,53,Southbound,16466,WAYNE AV & WASHINGTON LN,40.036526,-75.187177,Fall 2016,19,2
-8369673.46867455,4871157.05244819,6421,5316467S,Bus,UTA,53,Southbound,16467,WAYNE AV & TULPEHOCKEN ST,40.035876,-75.186056,Fall 2016,38,1
-8369504.15172905,4871028.67064759,6422,5316468S,Bus,UTA,53,Southbound,16468,WAYNE AV & WALNUT LN,40.034993,-75.184535,Fall 2016,78,7
-8369340.06679962,4870904.0706481,6423,5316469S,Bus,UTA,53,Southbound,16469,WAYNE AV & HARVEY ST,40.034136,-75.183061,Fall 2016,18,1
-8369158.39339065,4870766.38728879,6424,5316470S,Bus,UTA,53,Southbound,16470,WAYNE AV & RITTENHOUSE ST,40.033189,-75.181429,Fall 2016,41,9
-8368900.80008895,4870569.09778214,6425,5331352S,Bus,UTA,53,Southbound,31352,WAYNE AV & CHELTEN AV,40.031832,-75.179115,Fall 2016,225,59
-8368628.28997549,4870365.12462264,6426,5316471S,Bus,UTA,53,Southbound,16471,WAYNE AV & SCHOOL HOUSE LN,40.030429,-75.176667,Fall 2016,33,8
-8368408.99057863,4870199.97195223,6427,5316472S,Bus,UTA,53,Southbound,16472,WAYNE AV & COULTER ST,40.029293,-75.174697,Fall 2016,51,12
-8368170.32159037,4870019.26667977,6428,5316473S,Bus,UTA,53,Southbound,16473,WAYNE AV & QUEEN LN,40.02805,-75.172553,Fall 2016,72,14
-8368014.0290253,4869907.61776297,6429,5316474S,Bus,UTA,53,Southbound,16474,WAYNE AV & HANSBERRY ST,40.027282,-75.171149,Fall 2016,31,14
-8367819.3312359,4869769.65749134,6430,53790S,Bus,UTA,53,Southbound,790,WAYNE AV & MANHEIM ST,40.026333,-75.1694,Fall 2016,88,22
-8367644.11435739,4869646.8177688,6431,5316475S,Bus,UTA,53,Southbound,16475,WAYNE AV & SEYMOUR ST,40.025488,-75.167826,Fall 2016,46,27
-8367476.02192629,4869522.81660982,6432,5316476S,Bus,UTA,53,Southbound,16476,WAYNE AV & LOGAN ST,40.024635,-75.166316,Fall 2016,49,18
-8367307.37289774,4869400.41604846,6433,5316477S,Bus,UTA,53,Southbound,16477,WAYNE AV & ABBOTTSFORD AV,40.023793,-75.164801,Fall 2016,46,23
-8367149.63317928,4869284.84920895,6434,5316478S,Bus,UTA,53,Southbound,16478,WAYNE AV & APSLEY ST,40.022998,-75.163384,Fall 2016,54,32
-8367020.72520895,4869182.65726394,6435,53791S,Bus,UTA,53,Southbound,791,WAYNE AV & BERKLEY ST,40.022295,-75.162226,Fall 2016,51,17
-8366862.09493457,4869027.26356462,6436,5328550S,Bus,UTA,53,Southbound,28550,WAYNE AV & CLARISSA ST,40.021226,-75.160801,Fall 2016,19,36
-8366818.01241621,4868850.50437437,6437,5328551S,Bus,UTA,53,Southbound,28551,CLARISSA ST & WAYNE AV - MBF,40.02001,-75.160405,Fall 2016,7,7
-8366748.21509549,4868685.08620926,6438,5316479S,Bus,UTA,53,Southbound,16479,CLARISSA ST & DENNIE ST,40.018872,-75.159778,Fall 2016,8,14
-8366676.52534341,4868510.07737533,6439,5316480S,Bus,UTA,53,Southbound,16480,CLARISSA ST & BRISTOL ST,40.017668,-75.159134,Fall 2016,23,19
-8366584.46412453,4868348.15334728,6440,5316481S,Bus,UTA,53,Southbound,16481,CLARISSA ST & JUNIATA ST,40.016554,-75.158307,Fall 2016,6,8
-8366434.73940941,4868081.87110626,6441,5316482S,Bus,UTA,53,Southbound,16482,CLARISSA ST & HUNTING PARK A,40.014722,-75.156962,Fall 2016,16,75
-8366398.78321389,4867882.45480774,6442,5316483S,Bus,UTA,53,Southbound,16483,18TH ST & PIKE ST,40.01335,-75.156639,Fall 2016,9,18
-8366282.89962397,4867575.78013084,6443,5312058S,Bus,UTA,53,Southbound,12058,PULASKI AV & 17TH ST,40.01124,-75.155598,Fall 2016,6,8
-8366183.49131869,4867385.82099829,6444,532675S,Bus,UTA,53,Southbound,2675,17TH ST & ERIE AV,40.009933,-75.154705,Fall 2016,15,21
-8366059.37008646,4867332.04592894,6445,5317037S,Bus,UTA,53,Southbound,17037,ERIE AV & 16TH ST,40.009563,-75.15359,Fall 2016,7,16
-8365932.68850593,4867306.17586428,6446,5317038S,Bus,UTA,53,Southbound,17038,ERIE AV & 15TH ST,40.009385,-75.152452,Fall 2016,6,13
-8365825.59915579,4867284.22996345,6447,5321260S,Bus,UTA,53,Southbound,21260,ERIE AV & BROAD ST,40.009234,-75.15149,Fall 2016,172,544
-8365634.12963163,4867273.18436285,6448,5317419S,Bus,UTA,53,Southbound,17419,ERIE AV & ELDER ST - FS,40.009158,-75.14977,Fall 2016,24,3
-8365420.84148727,4867264.75483382,6449,5316489S,Bus,UTA,53,Southbound,16489,ERIE AV & OLD YORK RD,40.0091,-75.147854,Fall 2016,9,8
-8365209.66841323,4867270.56830135,6450,5317421S,Bus,UTA,53,Southbound,17421,ERIE AV & 11TH ST,40.00914,-75.145957,Fall 2016,4,11
-8365027.4384068,4867301.5250733,6451,5316491S,Bus,UTA,53,Southbound,16491,10TH ST & ERIE AV - FS,40.009353,-75.14432,Fall 2016,7,34
-8364985.1370003,4867436.3988971,6452,5316492S,Bus,UTA,53,Southbound,16492,10TH ST & BUTLER ST,40.010281,-75.14394,Fall 2016,5,24
-8364951.2958751,4867603.5403393,6453,5316493S,Bus,UTA,53,Southbound,16493,10TH ST & PIKE ST,40.011431,-75.143636,Fall 2016,7,40
-8364930.92440828,4867799.6081073,6454,5316494S,Bus,UTA,53,Southbound,16494,10TH ST & LUZERNE ST,40.01278,-75.143453,Fall 2016,7,48
-8365247.85099857,4868083.03389527,6455,5331631S,Bus,UTA,53,Southbound,31631,LYCOMING ST & 12TH ST,40.01473,-75.1463,Fall 2016,0,5
-8365388.55883494,4868195.09832538,6456,5318593S,Bus,UTA,53,Southbound,18593,LYCOMING ST & OLD YORK RD,40.015501,-75.147564,Fall 2016,0,3
-8365465.48060307,4868342.92065797,6457,5318594S,Bus,UTA,53,Southbound,18594,OLD YORK RD & HUNTING PARK A,40.016518,-75.148255,Fall 2016,0,1
-8365589.60183531,4868386.23578042,6458,5315231S,Bus,UTA,53,Southbound,15231,HUNTING PARK AV & BROAD,40.016816,-75.14937,Fall 2016,0,42
-8364696.48556068,4867974.31371255,6459,5317372S,Bus,UTA,53,Southbound,17372,9TH ST & LYCOMING ST,40.013982,-75.141347,Fall 2016,6,10
-8364541.41751,4868167.4818113,6460,5317374S,Bus,UTA,53,Southbound,17374,9TH ST & HUNTING PARK AV,40.015311,-75.139954,Fall 2016,8,7
-8364379.4476509,4868180.56330839,6461,5332313S,Bus,UTA,53,Southbound,32313,HUNTING PARK AV & 7TH ST,40.015401,-75.138499,Fall 2016,4,12
-8364223.93432226,4868155.56312898,6462,5332314S,Bus,UTA,53,Southbound,32314,HUNTING PARK AV & 6TH ST,40.015229,-75.137102,Fall 2016,3,13
-8364038.03077263,4868107.88854288,6463,5332315S,Bus,UTA,53,Southbound,32315,HUNTING PARK AV & 5TH ST,40.014901,-75.135432,Fall 2016,17,18
-8363591.19433659,4868036.08639746,6464,5332317S,Bus,UTA,53,Southbound,32317,HUNTING PARK AV & AMERICAN S,40.014407,-75.131418,Fall 2016,4,11
-8363025.1347259,4867942.04672185,6465,5332318S,Bus,UTA,53,Southbound,32318,HUNTING PARK AV & FRONT ST,40.01376,-75.126333,Fall 2016,6,34
-8362592.99246264,4867863.70523075,6466,5332369S,Bus,UTA,53,Southbound,32369,HUNTING PARK AV & MACALESTER,40.013221,-75.122451,Fall 2016,1,2
-8362286.418585,4867807.31136782,6467,5332320S,Bus,UTA,53,Southbound,32320,HUNTING PARK AV & WHITAKER A,40.012833,-75.119697,Fall 2016,2,19
-8361706.66667695,4867680.5716911,6468,5320391S,Bus,UTA,53,Southbound,20391,HUNTING PARK AV & G ST - MBN,40.011961,-75.114489,Fall 2016,1,25
-8361479.79755471,4867556.30442887,6469,5332337S,Bus,UTA,53,Southbound,32337,G ST & HUNTING PARK AV -,40.011106,-75.112451,Fall 2016,0,111
-8361484.69561231,4867552.23488403,6470,5332337N,Bus,UTA,53,Northbound,32337,G ST & HUNTING PARK AV - 2 M,40.011078,-75.112495,Fall 2016,99,1
-8361581.65488879,4867694.37926077,6471,5332319N,Bus,UTA,53,Northbound,32319,HUNTING PARK AV & G ST - FS,40.012056,-75.113366,Fall 2016,29,3
-8362287.86573838,4867828.6770462,6472,5332321N,Bus,UTA,53,Northbound,32321,HUNTING PARK AV & WHITAKER S,40.01298,-75.11971,Fall 2016,16,1
-8362647.09373517,4867892.91970333,6473,5332368N,Bus,UTA,53,Northbound,32368,HUNTING PARK AV & MACALESTER,40.013422,-75.122937,Fall 2016,0,0
-8362954.22421027,4867948.87801293,6474,5332322N,Bus,UTA,53,Northbound,32322,HUNTING PARK AV & FRONT ST,40.013807,-75.125696,Fall 2016,28,5
-8363268.81309125,4868001.05760421,6475,5332323N,Bus,UTA,53,Northbound,32323,HUNTING PARK AV & BRISTOL ST,40.014166,-75.128522,Fall 2016,8,2
-8363541.65716319,4868044.37123387,6476,5332324N,Bus,UTA,53,Northbound,32324,HUNTING PARK AV & AMERICAN S,40.014464,-75.130973,Fall 2016,7,4
-8363973.57678746,4868109.77808004,6477,5332326N,Bus,UTA,53,Northbound,32326,HUNTING PARK AV & 5TH ST,40.014914,-75.134853,Fall 2016,13,15
-8364205.12132831,4868131.87115664,6478,5332327N,Bus,UTA,53,Northbound,32327,HUNTING PARK AV & 6TH ST,40.015066,-75.136933,Fall 2016,12,8
-8364395.92293553,4868148.87704516,6479,5332328N,Bus,UTA,53,Northbound,32328,HUNTING PARK AV & 7TH ST,40.015183,-75.138647,Fall 2016,11,6
-8364651.73512538,4868112.2490138,6480,5332329N,Bus,UTA,53,Northbound,32329,9TH ST & HUNTING PARK AV - F,40.014931,-75.140945,Fall 2016,9,6
-8364740.45675954,4867972.27885418,6481,5316148N,Bus,UTA,53,Northbound,16148,9TH ST & LYCOMING ST,40.013968,-75.141742,Fall 2016,14,3
-8364885.06077808,4867818.21221839,6482,5332332N,Bus,UTA,53,Northbound,32332,10TH ST & LUZERN ST,40.012908,-75.143041,Fall 2016,13,3
-8365462.36365733,4868313.26880401,6483,5315231N,Bus,UTA,53,Northbound,15231,HUNTING PARK AV & BROAD ST,40.016314,-75.148227,Fall 2016,44,0
-8365512.79138666,4868570.69055051,6484,534N,Bus,UTA,53,Northbound,4,ROOSEVELT BLVD & BROAD ST -,40.018085,-75.14868,Fall 2016,13,1
-8365363.623269,4868549.75934023,6485,5318589N,Bus,UTA,53,Northbound,18589,BRISTOL ST & OLD YORK RD,40.017941,-75.14734,Fall 2016,3,0
-8365348.92909622,4868377.65995257,6486,5318590N,Bus,UTA,53,Northbound,18590,OLD YORK RD & HUNTING PARK A,40.016757,-75.147208,Fall 2016,3,1
-8365337.68582764,4868135.21419225,6487,5318591N,Bus,UTA,53,Northbound,18591,OLD YORK RD & LYCOMING ST,40.015089,-75.147107,Fall 2016,8,2
-8365295.9410186,4867925.04118791,6488,5328546N,Bus,UTA,53,Northbound,28546,OLD YORK RD & LUZERNE ST,40.013643,-75.146732,Fall 2016,3,1
-8365183.28569391,4867855.85658114,6489,53784N,Bus,UTA,53,Northbound,784,LUZERNE ST & 12TH ST - MBFS,40.013167,-75.14572,Fall 2016,6,3
-8364994.48783753,4867769.81253333,6490,5318592N,Bus,UTA,53,Northbound,18592,LUZERNE ST & 10TH ST,40.012575,-75.144024,Fall 2016,27,6
-8364972.22393937,4867607.02853853,6491,5316396N,Bus,UTA,53,Northbound,16396,10TH ST & PIKE ST,40.011455,-75.143824,Fall 2016,29,7
-8365043.57973297,4867418.08617982,6492,5316397N,Bus,UTA,53,Northbound,16397,10TH ST & BUTLER ST,40.010155,-75.144465,Fall 2016,18,4
-8365115.60344351,4867219.84591199,6493,5316398N,Bus,UTA,53,Northbound,16398,10TH ST & ERIE AV,40.008791,-75.145112,Fall 2016,37,10
-8365279.57705345,4867218.10188029,6494,5316399N,Bus,UTA,53,Northbound,16399,ERIE AV & 11TH ST,40.008779,-75.146585,Fall 2016,8,3
-8365442.2148295,4867234.96086622,6495,5318154N,Bus,UTA,53,Northbound,18154,ERIE AV & OLD YORK RD,40.008895,-75.148046,Fall 2016,12,5
-8365605.409203,4867259.3773794,6496,5316401N,Bus,UTA,53,Northbound,16401,ERIE AV & 13TH ST,40.009063,-75.149512,Fall 2016,8,2
-8365728.19460135,4867277.25379322,6497,5321261N,Bus,UTA,53,Northbound,21261,ERIE AV & GERMANTOWN AV,40.009186,-75.150615,Fall 2016,318,172
-8365947.16003974,4867325.50573768,6498,5318208N,Bus,UTA,53,Northbound,18208,ERIE AV & 15TH ST,40.009518,-75.152582,Fall 2016,203,22
-8366113.69399796,4867416.05143554,6499,5318211N,Bus,UTA,53,Northbound,18211,ERIE AV & 16TH ST,40.010141,-75.154078,Fall 2016,19,11
-8366242.71328779,4867579.26832031,6500,5316410N,Bus,UTA,53,Northbound,16410,PULASKI AV & 17TH ST,40.011264,-75.155237,Fall 2016,5,15
-8366370.17410475,4867815.74135787,6501,5316411N,Bus,UTA,53,Northbound,16411,PULASKI AV & 18TH ST,40.012891,-75.156382,Fall 2016,10,14
-8366411.02835787,4868036.95848518,6502,5316414N,Bus,UTA,53,Northbound,16414,18TH ST & HUNTING PARK AV,40.014413,-75.156749,Fall 2016,71,33
-8366575.22460679,4868359.49085026,6503,5316415N,Bus,UTA,53,Northbound,16415,CLARISSA ST & JUNIATA ST,40.016632,-75.158224,Fall 2016,7,11
-8366661.49721216,4868519.38009278,6504,5316416N,Bus,UTA,53,Northbound,16416,CLARISSA ST & BRISTOL ST,40.017732,-75.158999,Fall 2016,15,20
-8366752.33391664,4868697.44160078,6505,5331724N,Bus,UTA,53,Northbound,31724,CLARISSA ST & DENNIE ST,40.018957,-75.159815,Fall 2016,11,12
-8366829.14436529,4868899.63613581,6506,5328552N,Bus,UTA,53,Northbound,28552,CLARISSA ST & WAYNE AV - MBN,40.020348,-75.160505,Fall 2016,6,14
-8366898.60772755,4869076.68692806,6507,5328547N,Bus,UTA,53,Northbound,28547,WAYNE AV & WINDRIM AV - MBFS,40.021566,-75.161129,Fall 2016,29,10
-8367005.80839718,4869184.25627631,6508,5316438N,Bus,UTA,53,Northbound,16438,WAYNE AV & BERKLEY ST,40.022306,-75.162092,Fall 2016,26,35
-8367135.60692345,4869283.10481415,6509,5316439N,Bus,UTA,53,Northbound,16439,WAYNE AV & APSLEY ST,40.022986,-75.163258,Fall 2016,38,38
-8367282.54865129,4869389.94956226,6510,5316440N,Bus,UTA,53,Northbound,16440,WAYNE AV & ABBOTTSFORD AV,40.023721,-75.164578,Fall 2016,21,41
-8367443.293996,4869506.82595189,6511,5316441N,Bus,UTA,53,Northbound,16441,WAYNE AV & LOGAN ST,40.024525,-75.166022,Fall 2016,21,38
-8367606.93364746,4869625.30280238,6512,5316442N,Bus,UTA,53,Northbound,16442,WAYNE AV & SEYMOUR ST,40.02534,-75.167492,Fall 2016,21,48
-8367775.58267602,4869743.78106826,6513,53785N,Bus,UTA,53,Northbound,785,WAYNE AV & MANHEIM ST,40.026155,-75.169007,Fall 2016,36,52
-8367967.83143662,4869882.03172991,6514,5316443N,Bus,UTA,53,Northbound,16443,WAYNE AV & HANSBERRY ST,40.027106,-75.170734,Fall 2016,13,31
-8368142.04643971,4870008.218033,6515,5316444N,Bus,UTA,53,Northbound,16444,WAYNE AV & QUEEN LN,40.027974,-75.172299,Fall 2016,8,63
-8368391.95869654,4870195.02904498,6516,5316445N,Bus,UTA,53,Northbound,16445,WAYNE AV & COULTER ST,40.029259,-75.174544,Fall 2016,10,57
-8368624.28247382,4870372.39372943,6517,5316446N,Bus,UTA,53,Northbound,16446,WAYNE AV & SCHOOL HOUSE LN,40.030479,-75.176631,Fall 2016,7,33
-8368849.37048421,4870547.43542993,6518,53227N,Bus,UTA,53,Northbound,227,WAYNE AV & CHELTEN AV,40.031683,-75.178653,Fall 2016,50,268
-8369131.67671286,4870755.62858517,6519,5316447N,Bus,UTA,53,Northbound,16447,WAYNE AV & RITTENHOUSE ST,40.033115,-75.181189,Fall 2016,9,66
-8369299.76914396,4870881.68061579,6520,5316448N,Bus,UTA,53,Northbound,16448,WAYNE AV & HARVEY ST,40.033982,-75.182699,Fall 2016,1,8
