X,Y,FID,GIS_DB_ID,Mode,Source,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,WKDY_ONS,WKDY_OFFS
-8346533.98260828,4880346.09091395,7731,8422593N,Bus,UTA,84,Northbound,22593,BYBERRY RD & DUNKS FERRY RD,40.09904779,-74.97819046,Fall 2014,1,4
-8346713.57545597,4880594.76601465,7732,8422600N,Bus,UTA,84,Northbound,22600,BYBERRY RD & BARBARY RD - FS,40.10075654,-74.97980377,Fall 2014,3,6
-8346922.75591112,4880849.62245087,7733,8422601N,Bus,UTA,84,Northbound,22601,BYBERRY RD & THORNTON RD,40.10250772,-74.98168287,Fall 2014,1,3
-8347023.93085672,4881029.44980925,7734,8423739N,Bus,UTA,84,Northbound,23739,BYBERRY RD & TOWNSEND RD,40.10374333,-74.98259174,Fall 2014,0,5
-8346935.01775303,4881132.78423391,7735,8422602N,Bus,UTA,84,Northbound,22602,TOWNSEND RD & BYBERRY RD - M,40.10445334,-74.98179302,Fall 2014,0,1
-8346745.49965954,4881282.05716147,7736,8423054N,Bus,UTA,84,Northbound,23054,TOWNSEND RD & OLD TOWNSEND R,40.10547898,-74.98009055,Fall 2014,1,4
-8346555.63647563,4881477.61270106,7737,8422603N,Bus,UTA,84,Northbound,22603,TOWNSEND RD & MCNULTY RD - 1,40.1068226,-74.97838498,Fall 2014,11,55
-8346765.10190868,4881745.75283871,7738,8422604N,Bus,UTA,84,Northbound,22604,MCNULTY RD & COMMERCE WAY,40.10866489,-74.98026664,Fall 2014,1,10
-8347078.36831411,4881868.37149103,7739,8422605N,Bus,UTA,84,Northbound,22605,MCNULTY RD & BLACK LAKE PL,40.10950734,-74.98308076,Fall 2014,0,5
-8347441.2910048,4881935.6395542,7740,8410485N,Bus,UTA,84,Northbound,10485,MCNULTY RD & SOUTHAMPTON RD,40.1099695,-74.98634095,Fall 2014,2,8
-8347523.4013744,4882328.14128237,7741,841476N,Bus,UTA,84,Northbound,1476,SOUTHHAMPTON RD & ROOSEVELT,40.11266609,-74.98707856,Fall 2014,1,10
-8347680.09914242,4882617.89418847,7742,841096N,Bus,UTA,84,Northbound,1096,SOUTHHAMPTON RD & ROOSEVELT,40.1146567,-74.9884862,Fall 2014,7,22
-8347802.22775577,4882749.39430526,7743,8431092N,Bus,UTA,84,Northbound,31092,SOUTHHAMPTON RD & ROOSEVELT,40.11556009,-74.9895833,Fall 2014,2,8
-8347937.97742201,4882889.22253933,7744,8427738N,Bus,UTA,84,Northbound,27738,SOUTHAMPTON RD & ARBOURS WAY,40.11652068,-74.99080276,Fall 2014,1,1
-8348236.90921662,4883194.34663042,7745,841487N,Bus,UTA,84,Northbound,1487,SOUTHAMPTON RD & CARTER RD,40.11861677,-74.99348811,Fall 2014,0,3
-8348426.0143148,4883372.51192483,7746,8422606N,Bus,UTA,84,Northbound,22606,SOUTHAMPTON RD & ENDICOTT ST,40.11984067,-74.99518687,Fall 2014,1,2
-8348564.25976402,4883496.09259905,7747,8422607N,Bus,UTA,84,Northbound,22607,SOUTHAMPTON RD & LONDON RD,40.12068959,-74.99642875,Fall 2014,0,2
-8348832.42953054,4883722.03179284,7748,8422608N,Bus,UTA,84,Northbound,22608,SOUTHAMPTON RD & KOVATS DR,40.12224162,-74.99883776,Fall 2014,2,10
-8349000.17019205,4883844.31097833,7749,8423324N,Bus,UTA,84,Northbound,23324,SOUTHAMPTON RD & THERESA DR,40.12308157,-75.0003446,Fall 2014,0,2
-8349165.75125543,4883900.17601427,7750,8420375N,Bus,UTA,84,Northbound,20375,WORTHINGTON RD & SOUTHAMPTON,40.12346531,-75.00183204,Fall 2014,0,2
-8349336.97955658,4883727.05861023,7751,8422609N,Bus,UTA,84,Northbound,22609,WORTHINGTON RD & NAPIER ST,40.12227615,-75.00337021,Fall 2014,0,2
-8349442.3467942,4883595.25726324,7752,8422610N,Bus,UTA,84,Northbound,22610,WORTHINGTON RD & MICHELLE DR,40.12137078,-75.00431674,Fall 2014,0,0
-8349591.00284221,4883409.62876373,7753,8422611N,Bus,UTA,84,Northbound,22611,WORTHINGTON RD & LINDENHURST,40.12009564,-75.00565214,Fall 2014,2,2
-8349753.32224452,4883271.87776321,7754,8422612N,Bus,UTA,84,Northbound,22612,WORTHINGTON RD & BYBERRY RD,40.11914937,-75.00711028,Fall 2014,1,2
-8349963.36542572,4883380.00894151,7755,8422613N,Bus,UTA,84,Northbound,22613,BYBERRY RD & STEVENS RD,40.11989217,-75.00899713,Fall 2014,0,4
-8350117.58856146,4883495.50738796,7756,8422614N,Bus,UTA,84,Northbound,22614,BYBERRY RD & KELVIN AV,40.12068557,-75.01038254,Fall 2014,0,2
-8350269.81017275,4883614.59273431,7757,8422615N,Bus,UTA,84,Northbound,22615,BYBERRY RD & LINDSAY ST,40.1215036,-75.01174997,Fall 2014,0,2
-8350420.83398633,4883729.63825802,7758,8422616N,Bus,UTA,84,Northbound,22616,BYBERRY RD & PROCTOR RD,40.12229387,-75.01310664,Fall 2014,0,6
-8350624.18241336,4883886.25995104,7759,8422617N,Bus,UTA,84,Northbound,22617,BYBERRY RD & BUSTLETON AV,40.12336972,-75.01493335,Fall 2014,2,27
-8350933.43129836,4884124.23911806,7760,8422618N,Bus,UTA,84,Northbound,22618,BYBERRY RD & DEPUE AV,40.12500439,-75.01771138,Fall 2014,4,6
-8351385.4719206,4884473.32401681,7761,8422619N,Bus,UTA,84,Northbound,22619,BYBERRY RD & AUDUBON - MBFS,40.12740217,-75.02177213,Fall 2014,0,11
-8351519.20447767,4884593.03552349,7762,8422620N,Bus,UTA,84,Northbound,22620,BYBERRY RD & BLAKESLEE DR,40.12822442,-75.02297347,Fall 2014,0,7
-8351661.08339508,4884738.30150343,7763,8422621N,Bus,UTA,84,Northbound,22621,PHILMONT AV & BYBERRY RD - F,40.12922218,-75.02424799,Fall 2014,1,8
-8351314.62151749,4884775.40453766,7764,8422622N,Bus,UTA,84,Northbound,22622,PHILMONT AV & CARDELLA ST,40.12947702,-75.02113567,Fall 2014,1,2
-8351012.83326476,4884855.8992654,7765,8422623N,Bus,UTA,84,Northbound,22623,PHILMONT AV & ERWIN ST,40.13002989,-75.01842466,Fall 2014,0,1
-8350795.31275336,4884934.2107068,7766,8422624N,Bus,UTA,84,Northbound,22624,PHILMONT AV & NAPIER ST,40.13056776,-75.01647064,Fall 2014,0,5
-8350652.10245484,4884983.70184232,7767,8422625N,Bus,UTA,84,Northbound,22625,PHILMONT AV & BARCALOW ST,40.13090768,-75.01518416,Fall 2014,0,5
-8350434.65430111,4885090.93882367,7768,8430819N,Bus,UTA,84,Northbound,30819,PHILMONT AV & OVERHILL AV,40.13164421,-75.01323079,Fall 2014,1,15
-8350190.31915077,4885291.80545217,7769,8426143N,Bus,UTA,84,Northbound,26143,BUSTLETON AV & SOUTHAMPTON R,40.13302379,-75.01103589,Fall 2014,0,5
-8350104.86474366,4885394.35736037,7770,8426144N,Bus,UTA,84,Northbound,26144,BUSTLETON AV & SOUTHAMPTON R,40.13372812,-75.01026824,Fall 2014,0,5
-8350092.23220785,4885560.63573061,7771,841097N,Bus,UTA,84,Northbound,1097,COUNTY LINE RD & BUSTLET,40.13487011,-75.01015476,Fall 2014,0,19
-8357883.8696471,4881813.28205902,7772,881117S,Bus,UTA,88,Southbound,1117,HUNTINGDON PK & HOLY REDEEME,40.10912885,-75.08014823,Fall 2014,46,0
-8357419.00279313,4882160.7600456,7773,8822410S,Bus,UTA,88,Southbound,22410,HUNTINGDON PK & MEADOWBROOK,40.11151615,-75.07597226,Fall 2014,2,0
-8356998.2229103,4882516.74222496,7774,8831660S,Bus,UTA,88,Southbound,31660,HUNTINGDON PK & MORELAND RD,40.11396179,-75.07219233,Fall 2014,1,0
-8356864.92338605,4882656.70545713,7775,8825497S,Bus,UTA,88,Southbound,25497,HUNTINGDON PK & WELSH RD,40.11492333,-75.07099488,Fall 2014,0,0
-8356587.06325786,4882997.08314884,7776,881116S,Bus,UTA,88,Southbound,1116,HUNTINGDON PK & BETHAYRES ST,40.11726165,-75.06849882,Fall 2014,8,1
-8356590.005432,4882254.99297283,7777,8822411S,Bus,UTA,88,Southbound,22411,MORELAND RD & HERITAGE RD,40.11216355,-75.06852525,Fall 2014,2,1
-8355797.09784978,4881618.54223142,7778,8822412S,Bus,UTA,88,Southbound,22412,MORELAND RD & FOOTHILL DR,40.10779088,-75.06140244,Fall 2014,0,1
-8355464.64330372,4881408.12528968,7779,8822413S,Bus,UTA,88,Southbound,22413,MORELAND RD & PINE RD,40.10634517,-75.05841595,Fall 2014,0,0
-8354997.72705793,4881482.42442726,7780,8822414S,Bus,UTA,88,Southbound,22414,PINE RD & WELSH RD,40.10685566,-75.05422157,Fall 2014,2,1
-8354910.64738626,4881289.81457161,7781,8822415S,Bus,UTA,88,Southbound,22415,WELSH RD & LARAMIE RD,40.10553228,-75.05343932,Fall 2014,2,0
-8354870.76606548,4881091.11908663,7782,881120S,Bus,UTA,88,Southbound,1120,WELSH RD & DARLINGTON RD,40.10416706,-75.05308106,Fall 2014,0,0
-8355030.7655696,4880869.05152468,7783,8822416S,Bus,UTA,88,Southbound,22416,DARLINGTON RD & STRAFFORD RD,40.10264122,-75.05451836,Fall 2014,2,1
-8355306.59300389,4880521.06002827,7784,8822417S,Bus,UTA,88,Southbound,22417,DARLINGTON RD & FLAGSTAFF RD,40.10025008,-75.05699616,Fall 2014,4,0
-8355448.14686838,4880346.36741828,7785,8822418S,Bus,UTA,88,Southbound,22418,DARLINGTON RD & ALEXIS LN,40.09904969,-75.05826776,Fall 2014,2,0
-8355558.3242212,4880199.48067656,7786,8822419S,Bus,UTA,88,Southbound,22419,DARLINGTON RD & ALBURGER AV,40.09804035,-75.0592575,Fall 2014,2,0
-8355117.72278984,4880063.66324107,7787,8822420S,Bus,UTA,88,Southbound,22420,ALBURGER AV & SPRINGVIEW RD,40.09710706,-75.05529951,Fall 2014,10,1
-8354633.73347374,4879730.94466268,7788,8822421S,Bus,UTA,88,Southbound,22421,ALBURGER AV & VERREE RD,40.09482068,-75.05095176,Fall 2014,6,2
-8354450.696401,4879513.97302464,7789,8822422S,Bus,UTA,88,Southbound,22422,ALBURGER AV & VERREE RD - MB,40.09332965,-75.04930751,Fall 2014,0,1
-8354274.77264373,4879290.37656209,7790,8822423S,Bus,UTA,88,Southbound,22423,ALBURGER AV & WELSH RD,40.09179306,-75.04772716,Fall 2014,1,1
-8354213.8953538,4879199.72960582,7791,8822424S,Bus,UTA,88,Southbound,22424,WELSH RD & RISING SUN AV,40.09117011,-75.04718029,Fall 2014,7,0
-8354028.00182293,4878926.57872521,7792,8822425S,Bus,UTA,88,Southbound,22425,WELSH RD & GRANT AV,40.08929291,-75.04551038,Fall 2014,1,0
-8353889.43354718,4878800.84629232,7793,8822426S,Bus,UTA,88,Southbound,22426,GRANT AV & KREWSTOWN RD,40.08842881,-75.0442656,Fall 2014,7,4
-8353526.64332668,4878539.3523888,7794,88393S,Bus,UTA,88,Southbound,393,WELSH RD & NEIL DR - FS,40.08663165,-75.0410066,Fall 2014,2,1
-8353416.57506697,4878358.44989567,7795,881121S,Bus,UTA,88,Southbound,1121,WELSH RD & BANES ST,40.08538834,-75.04001784,Fall 2014,2,1
-8353480.75409299,4878053.73667432,7796,8822427S,Bus,UTA,88,Southbound,22427,BANES ST & SCOTCHBROOK DR,40.08329405,-75.04059437,Fall 2014,9,2
-8353300.19833171,4878100.88586698,7797,8823255S,Bus,UTA,88,Southbound,23255,WELSH RD & BUSTLETON AV - FS,40.08361811,-75.03897241,Fall 2014,7,4
-8353178.37362057,4877952.69388475,7798,8823256S,Bus,UTA,88,Southbound,23256,WELSH RD & OLD BUSTLETON AV,40.08259957,-75.03787804,Fall 2014,20,6
-8353060.45844994,4877450.2654504,7799,8822429S,Bus,UTA,88,Southbound,22429,WELSH RD & OLD NEWTOWN RD,40.07914621,-75.03681879,Fall 2014,3,0
-8352978.48500331,4877106.80940077,7800,8822430S,Bus,UTA,88,Southbound,22430,WELSH RD & NESTOR ST,40.07678542,-75.03608241,Fall 2014,0,1
-8352877.91118296,4876802.63657095,7801,881122S,Bus,UTA,88,Southbound,1122,WELSH RD & ROOSEVELT BLVD,40.07469458,-75.03517894,Fall 2014,18,8
-8352796.83942421,4876676.75652409,7802,8822431S,Bus,UTA,88,Southbound,22431,WELSH RD - ROOSEVELT BLVD -,40.07382928,-75.03445066,Fall 2014,23,10
-8352645.98036348,4876443.72918151,7803,8822432S,Bus,UTA,88,Southbound,22432,WELSH RD & LEONARD ST,40.07222742,-75.03309547,Fall 2014,26,5
-8352463.42419094,4876160.74505953,7804,8822433S,Bus,UTA,88,Southbound,22433,WELSH RD & BLUE GRASS RD,40.0702821,-75.03145554,Fall 2014,27,6
-8352278.42344239,4875862.08521598,7805,8822434S,Bus,UTA,88,Southbound,22434,WELSH RD & DEWEES ST,40.06822896,-75.02979365,Fall 2014,26,8
-8352145.49572524,4875726.28650887,7806,8822435S,Bus,UTA,88,Southbound,22435,WILLITS RD & WELSH RD,40.06729539,-75.02859954,Fall 2014,22,13
-8352121.40841382,4875279.515394,7807,8822436S,Bus,UTA,88,Southbound,22436,WELSH RD & MANCHESTER ST - F,40.0642239,-75.02838316,Fall 2014,29,11
-8352111.81267372,4875160.67859122,7808,8822437S,Bus,UTA,88,Southbound,22437,WELSH RD & MICHAEL RD,40.06340689,-75.02829696,Fall 2014,8,4
-8352097.22091486,4874793.55473001,7809,8822438S,Bus,UTA,88,Southbound,22438,WELSH RD & TOLBUT ST,40.06088283,-75.02816588,Fall 2014,21,11
-8352169.34815253,4874356.080046,7810,8822439S,Bus,UTA,88,Southbound,22439,WELSH RD & AXE FACTORY RD,40.05787497,-75.02881381,Fall 2014,3,4
-8352175.94494556,4874216.71545891,7811,881125S,Bus,UTA,88,Southbound,1125,WELSH RD & HOLME AV,40.05691674,-75.02887307,Fall 2014,5,12
-8351028.49146433,4874068.29504845,7812,881112S,Bus,UTA,88,Southbound,1112,HOLME AV & PENNYPACK ST,40.05589623,-75.01856532,Fall 2014,12,0
-8350978.46337198,4873814.90445027,7813,8827751S,Bus,UTA,88,Southbound,27751,PENNYPACK ST & MARIGOLD PL,40.05415393,-75.01811591,Fall 2014,3,1
-8350907.16323812,4873717.85333478,7814,8827753S,Bus,UTA,88,Southbound,27753,PENNYPACK ST & STARDUST LN,40.0534866,-75.01747541,Fall 2014,1,0
-8350772.13492218,4873532.24843159,7815,8831354S,Bus,UTA,88,Southbound,31354,PENNYPACK ST & ROSE LA - FS,40.05221035,-75.01626243,Fall 2014,0,0
-8350628.42591235,4873292.17791641,7816,8827757S,Bus,UTA,88,Southbound,27757,CRISPIN ST & PENNYPACK ST -,40.05055955,-75.01497147,Fall 2014,8,4
-8350498.77098822,4873387.02310802,7817,8831355S,Bus,UTA,88,Southbound,31355,CRISPIN ST & PENNYPACK ST -,40.05121174,-75.01380676,Fall 2014,0,1
-8350372.77290937,4873523.92992299,7818,8827756S,Bus,UTA,88,Southbound,27756,CRISPIN ST & HARVARD PL - MB,40.05215315,-75.0126749,Fall 2014,0,0
-8350247.26797587,4873704.78343638,7819,8827754S,Bus,UTA,88,Southbound,27754,CRISPIN ST & DARTMOUTH PL,40.05339673,-75.01154747,Fall 2014,2,0
-8350273.52713055,4873991.10061741,7820,8831771S,Bus,UTA,88,Southbound,31771,WILLITS RD & CRISPIN DR - FS,40.05536545,-75.01178336,Fall 2014,6,4
-8350160.2740202,4873874.93633391,7821,881113S,Bus,UTA,88,Southbound,1113,CRISPIN ST & WILLITS RD,40.05456671,-75.01076599,Fall 2014,4,0
-8350513.77128961,4874154.92461788,7822,8822440S,Bus,UTA,88,Southbound,22440,HOLME AV & WILLITS RD & - FS,40.05649188,-75.01394151,Fall 2014,36,4
-8351071.09343346,4874165.55320849,7823,881123S,Bus,UTA,88,Southbound,1123,HOLME AV & CONVENT AV,40.05656496,-75.01894802,Fall 2014,14,1
-8351420.12679128,4874159.03614166,7824,8827762S,Bus,UTA,88,Southbound,27762,HOLME AV & LONGFORD ST,40.05652015,-75.02208344,Fall 2014,2,0
-8351826.50527159,4874159.6498889,7825,8830757S,Bus,UTA,88,Southbound,30757,HOLME AV & ARTHUR ST - FS,40.05652437,-75.025734,Fall 2014,1,0
-8352079.25728863,4874158.61437225,7826,8822441S,Bus,UTA,88,Southbound,22441,HOLME AV & HOLME CIR,40.05651725,-75.02800451,Fall 2014,55,6
-8352090.72319618,4873886.57975166,7827,8822442S,Bus,UTA,88,Southbound,22442,WELSH RD & COLFAX ST,40.05464677,-75.02810751,Fall 2014,19,4
-8352003.12366249,4873506.82901088,7828,8822443S,Bus,UTA,88,Southbound,22443,WELSH RD & WINTHORP ST,40.05203556,-75.02732059,Fall 2014,9,0
-8351941.06972554,4873214.05590842,7829,8822444S,Bus,UTA,88,Southbound,22444,WELSH RD & WINCHESTER AV,40.05002235,-75.02676315,Fall 2014,66,19
-8352321.42504849,4872933.95168898,7830,8827763S,Bus,UTA,88,Southbound,27763,CRESCO AV & FULLER ST - FS,40.0480962,-75.03017994,Fall 2014,5,2
-8352484.58825253,4872750.23443499,7831,8823495S,Bus,UTA,88,Southbound,23495,RHAWN ST & CRESCO AV - FS,40.04683283,-75.03164566,Fall 2014,3,2
-8352523.10813593,4872611.49298859,7832,8822447S,Bus,UTA,88,Southbound,22447,RHAWN ST & ROWLAND ST,40.04587873,-75.03199169,Fall 2014,22,10
-8352692.44066616,4872474.54933454,7833,8822448S,Bus,UTA,88,Southbound,22448,ROWLAND AV & ASHVILLE ST,40.04493698,-75.03351283,Fall 2014,2,2
-8352871.8698742,4872364.10149321,7834,8822449S,Bus,UTA,88,Southbound,22449,ROWLAND AV & LANSING ST,40.04417743,-75.03512467,Fall 2014,4,2
-8353022.29144933,4872270.00913341,7835,8822450S,Bus,UTA,88,Southbound,22450,ROWLAND AV & SHEFFIELD AV,40.04353035,-75.03647593,Fall 2014,5,3
-8353222.08321863,4872147.15588016,7836,8822451S,Bus,UTA,88,Southbound,22451,ROWLAND AV & OAKMONT ST,40.04268547,-75.03827069,Fall 2014,8,5
-8353412.46403817,4872033.35424854,7837,8822452S,Bus,UTA,88,Southbound,22452,ROWLAND AV & VISTA ST,40.04190283,-75.03998091,Fall 2014,66,62
-8353775.39563442,4871830.66977498,7838,881241S,Bus,UTA,88,Southbound,1241,ROWLAND AV & RYAN AV,40.0405089,-75.04324118,Fall 2014,35,27
-8354088.68986972,4871752.06200727,7839,8822453S,Bus,UTA,88,Southbound,22453,COTTMAN AV & ROWLAND AV - FS,40.03996828,-75.04605555,Fall 2014,30,39
-8354230.86823656,4871817.64016942,7840,8822454S,Bus,UTA,88,Southbound,22454,COTTMAN AV & SACKETT ST,40.04041929,-75.04733276,Fall 2014,26,8
-8354446.67108821,4871886.01925337,7841,881127S,Bus,UTA,88,Southbound,1127,HAWTHORNE ST & COTTMAN AV -,40.04088956,-75.04927135,Fall 2014,33,12
-8354591.16935324,4871722.60642887,7842,8822455S,Bus,UTA,88,Southbound,22455,HAWTHORNE ST & SAINT VINCENT,40.0397657,-75.0505694,Fall 2014,26,3
-8354721.58236309,4871543.64291569,7843,8822456S,Bus,UTA,88,Southbound,22456,HAWTHORNE ST & PRINCETON AV,40.03853487,-75.05174092,Fall 2014,30,6
-8354855.87819679,4871363.10798625,7844,8822457S,Bus,UTA,88,Southbound,22457,HAWTHORNE ST & TYSON AV,40.03729321,-75.05294732,Fall 2014,19,3
-8354987.81851005,4871188.46189763,7845,8822458S,Bus,UTA,88,Southbound,22458,HAWTHORNE ST & LONGSHORE AV,40.03609203,-75.05413256,Fall 2014,31,14
-8355122.84126002,4871009.78426928,7846,8822459S,Bus,UTA,88,Southbound,22459,HAWTHORNE ST & KNORR ST,40.0348631,-75.05534549,Fall 2014,25,6
-8355259.2388057,4870832.32967373,7847,8822460S,Bus,UTA,88,Southbound,22460,HAWTHORNE ST & UNRUH AV,40.03364256,-75.05657077,Fall 2014,8,6
-8355399.1740848,4870692.94773768,7848,8820382S,Bus,UTA,88,Southbound,20382,HAWTHORNE ST & MAGEE AV,40.03268387,-75.05782783,Fall 2014,14,5
-8355576.41363845,4870702.2830342,7849,8822461S,Bus,UTA,88,Southbound,22461,BATTERSBY ST & MAGEE AV - FS,40.03274808,-75.05942,Fall 2014,24,6
-8355689.74689884,4870588.60702427,7850,8822462S,Bus,UTA,88,Southbound,22462,BATTERSBY ST & HELLERMAN ST,40.03196619,-75.06043809,Fall 2014,18,8
-8355824.80415785,4870419.27087326,7851,8822463S,Bus,UTA,88,Southbound,22463,BATTERSBY ST & LEVICK ST,40.03080144,-75.06165133,Fall 2014,21,24
-8355945.89416035,4870263.45654591,7852,8822464S,Bus,UTA,88,Southbound,22464,BATTERSBY ST & HARBISON AV,40.02972968,-75.0627391,Fall 2014,17,15
-8356106.44246955,4870113.30424591,7853,881128S,Bus,UTA,88,Southbound,1128,BATTERSBY ST & DEVEREAUX AV,40.02869685,-75.06418133,Fall 2014,20,13
-8356258.33680155,4870177.36253309,7854,8822465S,Bus,UTA,88,Southbound,22465,DEVEREAUX AV & BROUS AV,40.02913748,-75.06554582,Fall 2014,30,10
-8356454.64427078,4870298.01211901,7855,8822471S,Bus,UTA,88,Southbound,22471,DEVEREAUX AV & REVERE ST,40.02996737,-75.06730928,Fall 2014,31,9
-8356626.63065767,4870413.71434128,7856,8822466S,Bus,UTA,88,Southbound,22466,DEVEREAUX AV & FARNSWORTH ST,40.03076322,-75.06885426,Fall 2014,18,10
-8356800.77218989,4870546.99782183,7857,8822467S,Bus,UTA,88,Southbound,22467,DEVEREAUX AV & LEONARD ST,40.03167999,-75.0704186,Fall 2014,6,7
-8357022.21671334,4870619.8067714,7858,8830554S,Bus,UTA,88,Southbound,30554,BUSTLETON AV & DEVERAUX AV -,40.03218079,-75.07240787,Fall 2014,13,15
-8357090.52903206,4870486.69241134,7859,8822468S,Bus,UTA,88,Southbound,22468,BUSTLETON AV & BENNER ST,40.03126519,-75.07302153,Fall 2014,9,3
-8357174.17338425,4870283.05241526,7860,88338S,Bus,UTA,88,Southbound,338,BUSTLETON AV & COMLY ST,40.02986447,-75.07377292,Fall 2014,7,8
-8357257.0618771,4870064.64912548,7861,8822469S,Bus,UTA,88,Southbound,22469,BUSTLETON AV & VAN KIRK ST,40.02836217,-75.07451752,Fall 2014,3,3
-8357355.79669945,4869868.00886729,7862,8822470S,Bus,UTA,88,Southbound,22470,BUSTLETON AV & CHELTENHAM AV,40.02700954,-75.07540447,Fall 2014,2,14
-8357636.19825162,4869384.78464612,7863,8821204S,Bus,UTA,88,Southbound,21204,FRANKFORD TRANSPORTATION,40.02368547,-75.07792336,Fall 2014,29,706
-8357636.52219134,4869459.21755478,7864,88388N,Bus,UTA,88,Northbound,388,FRANKFORD TRANSPORTATION CEN,40.0241975,-75.07792627,Fall 2014,743,0
-8357354.90614353,4869886.50637343,7865,8822335N,Bus,UTA,88,Northbound,22335,BUSTLETON AV & CHELTENHAM AV,40.02713678,-75.07539647,Fall 2014,9,1
-8357263.02303583,4870044.14071774,7866,8822336N,Bus,UTA,88,Northbound,22336,BUSTLETON AV & VAN KIRK ST,40.0282211,-75.07457107,Fall 2014,3,1
-8357146.30788932,4870277.21246706,7867,88326N,Bus,UTA,88,Northbound,326,BUSTLETON AV & COMLY ST - FS,40.0298243,-75.0735226,Fall 2014,6,1
-8357069.52193096,4870468.12981687,7868,8822337N,Bus,UTA,88,Northbound,22337,BUSTLETON AV & BENNER ST,40.03113751,-75.07283282,Fall 2014,1,1
-8356968.53177571,4870635.57242187,7869,881107N,Bus,UTA,88,Northbound,1107,BUSTLETON AV & DEVEREUX AV,40.03228923,-75.07192561,Fall 2014,21,3
-8356816.50831311,4870559.41950256,7870,8822338N,Bus,UTA,88,Northbound,22338,DEVEREUX AV & LEONARD ST,40.03176543,-75.07055996,Fall 2014,9,6
-8356641.50516802,4870434.863199,7871,8822339N,Bus,UTA,88,Northbound,22339,DEVEREUX AV & FARNSWORTH ST,40.03090869,-75.06898788,Fall 2014,8,18
-8356459.91747506,4870301.92287134,7872,8822340N,Bus,UTA,88,Northbound,22340,DEVEREUX AV & REVERE ST,40.02999427,-75.06735665,Fall 2014,12,33
-8356279.22701719,4870182.88258778,7873,8822341N,Bus,UTA,88,Northbound,22341,DEVEREUX AV & BROUS AV,40.02917545,-75.06573348,Fall 2014,12,34
-8356070.01427939,4870105.77074057,7874,881108N,Bus,UTA,88,Northbound,1108,BATTERSBY ST & DEVEREUX AV -,40.02864503,-75.06385409,Fall 2014,12,8
-8355979.16421656,4870201.2193098,7875,8815831N,Bus,UTA,88,Northbound,15831,BATTERSBY ST & HARBISON AV,40.02930158,-75.06303797,Fall 2014,17,19
-8355832.8603494,4870388.11973328,7876,8822342N,Bus,UTA,88,Northbound,22342,BATTERSBY ST & LEVICK ST,40.03058717,-75.0617237,Fall 2014,23,25
-8355695.25944002,4870565.24362461,7877,8822343N,Bus,UTA,88,Northbound,22343,BATTERSBY ST & HELLERMAN ST,40.03180549,-75.06048761,Fall 2014,12,18
-8355552.42428819,4870707.17385496,7878,8822344N,Bus,UTA,88,Northbound,22344,BATTERSBY ST & MAGEE ST,40.03278172,-75.0592045,Fall 2014,8,22
-8355371.50005939,4870696.18114261,7879,8820388N,Bus,UTA,88,Northbound,20388,HAWTHORNE ST & MAGEE AV - FS,40.03270611,-75.05757923,Fall 2014,14,14
-8355263.12608232,4870810.45157131,7880,8822345N,Bus,UTA,88,Northbound,22345,HAWTHORNE ST & UNRUH AV,40.03349208,-75.05660569,Fall 2014,6,8
-8355129.18424461,4870985.44866411,7881,8822346N,Bus,UTA,88,Northbound,22346,HAWTHORNE ST & KNORR ST,40.03469572,-75.05540247,Fall 2014,8,23
-8354997.08029169,4871162.64138336,7882,8822347N,Bus,UTA,88,Northbound,22347,HAWTHORNE ST & LONGSHORE AV,40.03591444,-75.05421576,Fall 2014,13,36
-8354869.91335819,4871335.90284413,7883,8822348N,Bus,UTA,88,Northbound,22348,HAWTHORNE ST & TYSON AV,40.0371061,-75.0530734,Fall 2014,6,21
-8354734.73810052,4871518.13263027,7884,8822349N,Bus,UTA,88,Northbound,22349,HAWTHORNE ST & PRINCETON AV,40.03835942,-75.0518591,Fall 2014,5,30
-8354600.13947781,4871696.2116412,7885,8822350N,Bus,UTA,88,Northbound,22350,HAWTHORNE ST & SAINT VINCENT,40.03958417,-75.05064998,Fall 2014,4,25
-8354413.42997507,4871903.62192375,7886,881109N,Bus,UTA,88,Northbound,1109,HAWTHORNE ST & COTTMAN AV,40.04101062,-75.04897274,Fall 2014,33,33
-8354252.13916486,4871833.34083897,7887,8822352N,Bus,UTA,88,Northbound,22352,COTTMAN AV & SACKETT ST,40.04052727,-75.04752384,Fall 2014,5,24
-8354021.19352287,4871752.95768622,7888,8822351N,Bus,UTA,88,Northbound,22351,ROWLAND AV & COTTMAN AV - FS,40.03997444,-75.04544922,Fall 2014,17,16
-8353810.40227469,4871809.97596015,7889,8822353N,Bus,UTA,88,Northbound,22353,ROWLAND AV & RYAN AV,40.04036658,-75.04355565,Fall 2014,21,35
-8353702.94223064,4871863.24022871,7890,8822354N,Bus,UTA,88,Northbound,22354,ROWLAND AV & ALDINE ST,40.0407329,-75.04259032,Fall 2014,0,1
-8353428.99832214,4872014.18532223,7891,8822355N,Bus,UTA,88,Northbound,22355,ROWLAND AV & VISTA ST,40.041771,-75.04012944,Fall 2014,25,146
-8353235.35250193,4872129.12382391,7892,8822356N,Bus,UTA,88,Northbound,22356,ROWLAND AV & OAKMONT ST,40.04256146,-75.03838989,Fall 2014,7,10
